Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
17, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,59711,2349113,25,2008-07-05,E,39634 
18, Mario Kart DS , DS , Nintendo , Racing ,58520,10514237,138,2008-07-05,E,39634 
19, Battlefield: Bad Company , PS3 , Electronic Arts , Shooter ,58286,175415,2,2008-07-05,T,39634 
20, Rock Band , Wii , Unknown , Misc ,57629, NA ,5,2008-07-05,T,39634 
21, Grand Theft Auto IV , PS3 , Capcom , Action ,57224,4261592,10,2008-07-05,M,39634 
22, Grand Theft Auto IV , X360 , Capcom , Action ,57165,5599376,10,2008-07-05,M,39634 
23, Top Spin 3 , PS3 , Take-Two Interactive , Sports ,55975,134403,3,2008-07-05,E,39634 
24, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,50737,14667905,94,2008-07-05,T,39634 
25, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,47971,11101362,132,2008-07-05,E,39634 
26, Jam With the Band , DS , Nintendo , Misc ,46353,162525,2,2008-07-05,T,39634 
27, Personal Trainer: Cooking , DS , Nintendo , Misc ,45397,1109605,103,2008-07-05,E,39634 
28, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,44890,4836871,35,2008-07-05,E,39634 
29, LEGO Indiana Jones: The Original Adventures , DS , Activision , Adventure ,43864,447533,5,2008-07-05,E10+,39634 
30, Initial D: Extreme Stage , PS3 , Sega , Racing ,43491,43491,1,2008-07-05,E,39634 
1, Wii Sports , Wii , Nintendo , Sports ,301140,25802532,86,2008-07-12,E,39641 
2, Wii Fit , Wii , Nintendo , Sports ,211732,5409559,33,2008-07-12,E,39641 
3, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,179795,2705121,44,2008-07-12,T,39641 
4, Wii Play , Wii , Nintendo , Misc ,155963,13721761,85,2008-07-12,E,39641 
5, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,151087,6007365,24,2008-07-12,T,39641 
6, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,136809,2831669,5,2008-07-12,M,39641 
7, Mario Kart Wii , Wii , Nintendo , Racing ,107381,6052777,14,2008-07-12,E,39641 
8, Guitar Hero: On Tour , DS , Activision , Misc ,90111,561214,3,2008-07-12,E10+,39641 
9, Battlefield: Bad Company , X360 , Electronic Arts , Shooter ,80666,546120,3,2008-07-12,T,39641 
10, Sid Meier's Civilization Revolution , X360 , Take-Two Interactive , Strategy ,73430,111266,5,2008-07-12,E10+,39641 
11, Nintendogs , DS , Nintendo , Simulation ,72015,19093645,169,2008-07-12,E,39641 
12, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,66645,13415397,165,2008-07-12,E,39641 
13, Unreal Tournament III , X360 , Midway Games , Shooter ,66030,87292,2,2008-07-12,M,39641 
14, New Super Mario Bros. , DS , Nintendo , Platform ,65119,15052724,113,2008-07-12,E,39641 
15, Top Spin 3 , PS3 , Take-Two Interactive , Sports ,63020,197423,4,2008-07-12,E,39641 
16, Mario Kart DS , DS , Nintendo , Racing ,57986,10572223,139,2008-07-12,E,39641 
17, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,56932,2406045,26,2008-07-12,E,39641 
18, Grand Theft Auto IV , PS3 , Capcom , Action ,53994,4315586,11,2008-07-12,M,39641 
19, Guitar Hero: Aerosmith , X360 , Activision , Misc ,53447,233454,3,2008-07-12,T,39641 
20, God of War: Chains of Olympus , PSP , Capcom , Action ,52611,1056927,19,2008-07-12,M,39641 
21, Guitar Hero: Aerosmith , Wii , Activision , Misc ,52525,228092,3,2008-07-12,T,39641 
22, Grand Theft Auto IV , X360 , Capcom , Action ,50055,5649431,11,2008-07-12,M,39641 
23, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,49164,14717069,95,2008-07-12,T,39641 
24, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,46476,11147838,133,2008-07-12,E,39641 
25, Big Beach Sports , Wii , THQ , Sports ,46049,170169,3,2008-07-12,E,39641 
26, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,43596,4880467,36,2008-07-12,E,39641 
27, Rock Band , Wii , Unknown , Misc ,43139, NA ,5,2008-07-12,T,39641 
28, Top Spin 3 , X360 , Take-Two Interactive , Sports ,42515,141717,4,2008-07-12,E,39641 
29, Kung Fu Panda , DS , Activision , Platform ,41762,194464,6,2008-07-12,E,39641 
30, Top Spin 3 , Wii , Take-Two Interactive , Sports ,41483,141297,4,2008-07-12,E,39641 
1, Dragon Quest V: Hand of the Heavenly Bride , DS , Square Enix , Role-Playing ,679461,679461,1,2008-07-19,E10+,39648 
2, Wii Sports , Wii , Nintendo , Sports ,304966,26107498,87,2008-07-19,E,39648 
3, NCAA Football 09 , X360 , Electronic Arts , Sports ,290868,290868,1,2008-07-19,E,39648 
4, Wii Fit , Wii , Nintendo , Sports ,176121,5585680,34,2008-07-19,E,39648 
5, Mario Kart Wii , Wii , Nintendo , Racing ,163603,6216380,15,2008-07-19,E,39648 
6, Wii Play , Wii , Nintendo , Misc ,161375,13883136,86,2008-07-19,E,39648 
7, NCAA Football 09 , PS3 , Electronic Arts , Sports ,160798,160798,1,2008-07-19,E,39648 
8, Gundam Battle Universe , PSP , Namco Bandai Games , Fighting ,152722,152722,1,2008-07-19,T,39648 
9, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,148700,2853821,45,2008-07-19,T,39648 
10, Guitar Hero: On Tour , DS , Activision , Misc ,123215,684429,4,2008-07-19,E10+,39648 
11, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,112235,6119600,25,2008-07-19,T,39648 
12, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,110788,2942457,6,2008-07-19,M,39648 
13, Nintendogs , DS , Nintendo , Simulation ,71168,19164813,170,2008-07-19,E,39648 
14, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,65569,13480966,166,2008-07-19,E,39648 
15, New Super Mario Bros. , DS , Nintendo , Platform ,64402,15117125,114,2008-07-19,E,39648 
16, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,60244,2466289,27,2008-07-19,E,39648 
17, Mario Kart DS , DS , Nintendo , Racing ,57173,10629396,140,2008-07-19,E,39648 
18, Battlefield: Bad Company , X360 , Electronic Arts , Shooter ,56945,603065,4,2008-07-19,T,39648 
19, Wall-E , DS , THQ , Platform ,54247,144390,4,2008-07-19,E,39648 
20, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,52361,14769430,96,2008-07-19,T,39648 
21, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,46161,11193999,134,2008-07-19,E,39648 
22, Grand Theft Auto IV , PS3 , Capcom , Action ,46058,4361644,12,2008-07-19,M,39648 
23, Grand Theft Auto IV , X360 , Capcom , Action ,44279,5693710,12,2008-07-19,M,39648 
24, God of War: Chains of Olympus , PSP , Capcom , Action ,44123,1101050,20,2008-07-19,M,39648 
25, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,43544,4924011,37,2008-07-19,E,39648 
26, Guitar Hero: Aerosmith , Wii , Activision , Misc ,38586,266678,4,2008-07-19,T,39648 
27, Tears to Tiara: Kakan no Daichi , PS3 , Aquaplus , Strategy ,38398,38398,1,2008-07-19,T,39648 
28, Rock Band , Wii , Unknown , Misc ,37371, NA ,5,2008-07-19,T,39648 
29, NCAA Football 09 All-Play , Wii , Electronic Arts , Sports ,37214,37214,1,2008-07-19,E,39648 
30, Unreal Tournament III , X360 , Midway Games , Shooter ,36906,124198,3,2008-07-19,M,39648 
1, Wii Sports , Wii , Nintendo , Sports ,314926,26422424,88,2008-07-26,E,39655 
2, Wii Fit , Wii , Nintendo , Sports ,204280,5789960,35,2008-07-26,E,39655 
3, Dragon Quest V: Hand of the Heavenly Bride , DS , Square Enix , Role-Playing ,181265,860726,2,2008-07-26,E10+,39655 
4, Mario Kart Wii , Wii , Nintendo , Racing ,154936,6371316,16,2008-07-26,E,39655 
5, Wii Play , Wii , Nintendo , Misc ,150494,14033630,87,2008-07-26,E,39655 
6, Guitar Hero: On Tour , DS , Activision , Misc ,128679,813108,5,2008-07-26,E10+,39655 
7, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,111347,2965168,46,2008-07-26,T,39655 
8, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,97138,3039595,7,2008-07-26,M,39655 
9, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,88434,6208034,26,2008-07-26,T,39655 
10, NCAA Football 09 , X360 , Electronic Arts , Sports ,83875,374743,2,2008-07-26,E,39655 
11, Nintendogs , DS , Nintendo , Simulation ,72329,19237142,171,2008-07-26,E,39655 
12, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,68235,13549201,167,2008-07-26,E,39655 
13, New Super Mario Bros. , DS , Nintendo , Platform ,63462,15180587,115,2008-07-26,E,39655 
14, Mario Kart DS , DS , Nintendo , Racing ,62579,10691975,141,2008-07-26,E,39655 
15, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,61223,2527512,28,2008-07-26,E,39655 
16, Wall-E , DS , THQ , Platform ,57095,201485,5,2008-07-26,E,39655 
17, NCAA Football 09 , PS3 , Electronic Arts , Sports ,52702,213500,2,2008-07-26,E,39655 
18, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,52582,14822012,97,2008-07-26,T,39655 
19, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,49802,11243801,135,2008-07-26,E,39655 
20, Final Fantasy IV , DS , Square Enix , Role-Playing ,49102,656553,32,2008-07-26,E10+,39655 
21, The Legend of Heroes: Trails in the Sky Third Chapter , PSP , Falcom Corporation , Role-Playing ,43682,43682,1,2008-07-26,T,39655 
22, Gundam Battle Universe , PSP , Namco Bandai Games , Fighting ,41372,194094,2,2008-07-26,T,39655 
23, Grand Theft Auto IV , PS3 , Capcom , Action ,41229,4402873,13,2008-07-26,M,39655 
24, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,40402,4964413,38,2008-07-26,E,39655 
25, Battlefield: Bad Company , X360 , Electronic Arts , Shooter ,40235,643300,5,2008-07-26,T,39655 
26, God of War: Chains of Olympus , PSP , Capcom , Action ,36969,1138019,21,2008-07-26,M,39655 
27, Grand Theft Auto IV , X360 , Capcom , Action ,36128,5729838,13,2008-07-26,M,39655 
28, Siren: Blood Curse , PS3 , Sony Computer Entertainment , Adventure ,35422,35422,1,2008-07-26,M,39655 
29, LEGO Indiana Jones: The Original Adventures , DS , Activision , Adventure ,34455,551664,8,2008-07-26,E10+,39655 
30, Mario Party DS , DS , Nintendo , Misc ,33836,4337810,38,2008-07-26,E,39655 
1, SoulCalibur IV , X360 , Ubisoft , Fighting ,377558,377558,1,2008-08-02,T,39662 
2, Phantasy Star Portable , PSP , Sega , Role-Playing ,315907,315907,1,2008-08-02,T,39662 
3, SoulCalibur IV , PS3 , Namco Bandai Games , Fighting ,309182,309182,1,2008-08-02,T,39662 
4, Wii Sports , Wii , Nintendo , Sports ,260357,26682781,89,2008-08-02,E,39662 
5, Wii Fit , Wii , Nintendo , Sports ,232235,6022195,36,2008-08-02,E,39662 
6, Rhythm Heaven , DS , Nintendo , Misc ,211958,211958,1,2008-08-02,E,39662 
7, Mario Kart Wii , Wii , Nintendo , Racing ,153504,6524820,17,2008-08-02,E,39662 
8, Wii Play , Wii , Nintendo , Misc ,136324,14169954,88,2008-08-02,E,39662 
9, Guitar Hero: On Tour , DS , Activision , Misc ,126086,939194,6,2008-08-02,E10+,39662 
10, Dragon Quest V: Hand of the Heavenly Bride , DS , Square Enix , Role-Playing ,108226,968952,3,2008-08-02,E10+,39662 
11, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,94759,3134354,8,2008-08-02,M,39662 
12, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,88698,3053866,47,2008-08-02,T,39662 
13, Nintendogs , DS , Nintendo , Simulation ,71763,19308905,172,2008-08-02,E,39662 
14, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,70688,13619889,168,2008-08-02,E,39662 
15, New Super Mario Bros. , DS , Nintendo , Platform ,69939,15250526,116,2008-08-02,E,39662 
16, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,67778,6275812,27,2008-08-02,T,39662 
17, Mario Kart DS , DS , Nintendo , Racing ,65833,10757809,142,2008-08-02,E,39662 
18, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,65021,2592533,29,2008-08-02,E,39662 
19, Wall-E , DS , THQ , Platform ,56063,257548,6,2008-08-02,E,39662 
20, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,54229,14876241,98,2008-08-02,T,39662 
21, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,53630,11297431,136,2008-08-02,E,39662 
22, NCAA Football 09 , X360 , Electronic Arts , Sports ,48165,422908,3,2008-08-02,E,39662 
23, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,42518,5006931,39,2008-08-02,E,39662 
24, Big Beach Sports , Wii , THQ , Sports ,40803,274928,6,2008-08-02,E,39662 
25, Grand Theft Auto IV , PS3 , Capcom , Action ,36432,4439305,14,2008-08-02,M,39662 
26, Kung Fu Panda , DS , Activision , Platform ,35249,297800,9,2008-08-02,E,39662 
27, Mario Party DS , DS , Nintendo , Misc ,34804,4372614,39,2008-08-02,E,39662 
28, Grand Theft Auto IV , X360 , Capcom , Action ,34651,5764489,14,2008-08-02,M,39662 
29, Battlefield: Bad Company , X360 , Electronic Arts , Shooter ,33920,677220,6,2008-08-02,T,39662 
30, God of War: Chains of Olympus , PSP , Capcom , Action ,33544,1171563,22,2008-08-02,M,39662 
1, Wii Sports , Wii , Nintendo , Sports ,255648,26938429,90,2008-08-09,E,39669 
2, Wii Fit , Wii , Nintendo , Sports ,228680,6250875,37,2008-08-09,E,39669 
3, Mario Kart Wii , Wii , Nintendo , Racing ,173730,6698550,18,2008-08-09,E,39669 
4, SoulCalibur IV , PS3 , Namco Bandai Games , Fighting ,158122,467304,2,2008-08-09,T,39669 
5, Wii Play , Wii , Nintendo , Misc ,153098,14323052,89,2008-08-09,E,39669 
6, SoulCalibur IV , X360 , Ubisoft , Fighting ,151744,529302,2,2008-08-09,T,39669 
7, Fire Emblem: Shadow Dragon , DS , Nintendo , Strategy ,147753,147753,1,2008-08-09,E10+,39669 
8, Rhythm Heaven , DS , Nintendo , Misc ,129776,341734,2,2008-08-09,E,39669 
9, Phantasy Star Portable , PSP , Sega , Role-Playing ,107777,423684,2,2008-08-09,T,39669 
10, Tales of Vesperia , X360 , Atari , Role-Playing ,106421,106421,1,2008-08-09,T,39669 
11, Guitar Hero: On Tour , DS , Activision , Misc ,106237,1045431,7,2008-08-09,E10+,39669 
12, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,88696,3223050,9,2008-08-09,M,39669 
13, Nintendogs , DS , Nintendo , Simulation ,68789,19377694,173,2008-08-09,E,39669 
14, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,68704,3122570,48,2008-08-09,T,39669 
15, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,68695,2661228,30,2008-08-09,E,39669 
16, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,68471,13688360,169,2008-08-09,E,39669 
17, Dragon Quest V: Hand of the Heavenly Bride , DS , Square Enix , Role-Playing ,65469,1034421,4,2008-08-09,E10+,39669 
18, Mario Kart DS , DS , Nintendo , Racing ,62792,10820601,143,2008-08-09,E,39669 
19, New Super Mario Bros. , DS , Nintendo , Platform ,62010,15312537,117,2008-08-09,E,39669 
20, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,57915,6333727,28,2008-08-09,T,39669 
21, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,52753,11350184,137,2008-08-09,E,39669 
22, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,51672,14927913,99,2008-08-09,T,39669 
23, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,49956,5056887,40,2008-08-09,E,39669 
24, Wall-E , DS , THQ , Platform ,46872,304420,7,2008-08-09,E,39669 
25, Big Beach Sports , Wii , THQ , Sports ,39757,314685,7,2008-08-09,E,39669 
26, Summon Night 2 , DS , Namco Bandai Games , Role-Playing ,35595,35595,1,2008-08-09,T,39669 
27, Guitar Hero III: Legends of Rock , Wii , Activision , Misc ,34157,3094067,41,2008-08-09,T,39669 
28, Mario Party DS , DS , Nintendo , Misc ,34095,4406709,40,2008-08-09,E,39669 
29, Beijing 2008 , PS3 , Sega , Sports ,32714,189678,10,2008-08-09,E,39669 
30, Grand Theft Auto IV , PS3 , Capcom , Action ,32088,4471393,15,2008-08-09,M,39669 
1, Madden NFL 09 , X360 , Electronic Arts , Sports ,764105,764105,1,2008-08-16,E,39676 
2, Madden NFL 09 , PS3 , Electronic Arts , Sports ,480852,480852,1,2008-08-16,E,39676 
3, Wii Sports , Wii , Nintendo , Sports ,235619,27174048,91,2008-08-16,E,39676 
4, Wii Fit , Wii , Nintendo , Sports ,225706,6476581,38,2008-08-16,E,39676 
5, Mario Kart Wii , Wii , Nintendo , Racing ,189845,6888395,19,2008-08-16,E,39676 
6, Wii Play , Wii , Nintendo , Misc ,147030,14470082,90,2008-08-16,E,39676 
7, Rhythm Heaven , DS , Nintendo , Misc ,130335,472069,3,2008-08-16,E,39676 
8, SoulCalibur IV , PS3 , Namco Bandai Games , Fighting ,92267,559571,3,2008-08-16,T,39676 
9, SoulCalibur IV , X360 , Ubisoft , Fighting ,90097,619399,3,2008-08-16,T,39676 
10, Guitar Hero: On Tour , DS , Activision , Misc ,87936,1133367,8,2008-08-16,E10+,39676 
11, Madden NFL 09 All-Play , Wii , Electronic Arts , Sports ,87245,87245,1,2008-08-16,E,39676 
12, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,83237,2744465,31,2008-08-16,E,39676 
13, Madden NFL 09 , PSP , Electronic Arts , Sports ,77954,77954,1,2008-08-16,E,39676 
14, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,76609,3299659,10,2008-08-16,M,39676 
15, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,70832,13759192,170,2008-08-16,E,39676 
16, Mario Kart DS , DS , Nintendo , Racing ,66878,10887479,144,2008-08-16,E,39676 
17, Nintendogs , DS , Nintendo , Simulation ,66346,19444040,174,2008-08-16,E,39676 
18, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,65452,5122339,41,2008-08-16,E,39676 
19, Dragon Quest V: Hand of the Heavenly Bride , DS , Square Enix , Role-Playing ,64842,1099263,5,2008-08-16,E10+,39676 
20, Phantasy Star Portable , PSP , Sega , Role-Playing ,64298,487982,3,2008-08-16,T,39676 
21, New Super Mario Bros. , DS , Nintendo , Platform ,63688,15376225,118,2008-08-16,E,39676 
22, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,59306,6393033,29,2008-08-16,T,39676 
23, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,58913,3181483,49,2008-08-16,T,39676 
24, Beijing 2008 , PS3 , Sega , Sports ,54947,244625,11,2008-08-16,E,39676 
25, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,52912,14980825,100,2008-08-16,T,39676 
26, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,50272,11400456,138,2008-08-16,E,39676 
27, Beijing 2008 , X360 , Sega , Sports ,45936,208116,11,2008-08-16,E,39676 
28, Wall-E , DS , THQ , Platform ,41318,345738,8,2008-08-16,E,39676 
29, Big Beach Sports , Wii , THQ , Sports ,35568,350253,8,2008-08-16,E,39676 
30, Mario Party DS , DS , Nintendo , Misc ,35391,4442100,41,2008-08-16,E,39676 
1, Wii Sports , Wii , Nintendo , Sports ,281960,27456008,92,2008-08-23,E,39683 
2, Wii Fit , Wii , Nintendo , Sports ,202542,6679123,39,2008-08-23,E,39683 
3, Madden NFL 09 , X360 , Electronic Arts , Sports ,184429,948534,2,2008-08-23,E,39683 
4, Mario Kart Wii , Wii , Nintendo , Racing ,181671,7070066,20,2008-08-23,E,39683 
5, Wii Play , Wii , Nintendo , Misc ,155811,14625893,91,2008-08-23,E,39683 
6, Madden NFL 09 , PS3 , Electronic Arts , Sports ,140825,621677,2,2008-08-23,E,39683 
7, Too Human , X360 , Microsoft Game Studios , Role-Playing ,135260,135260,1,2008-08-23,T,39683 
8, Guitar Hero: On Tour , DS , Activision , Misc ,82680,1216047,9,2008-08-23,E10+,39683 
9, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,78500,3378159,11,2008-08-23,M,39683 
10, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,75895,2820360,32,2008-08-23,E,39683 
11, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,70083,13829275,171,2008-08-23,E,39683 
12, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,68015,5190354,42,2008-08-23,E,39683 
13, SoulCalibur IV , PS3 , Namco Bandai Games , Fighting ,63994,623565,4,2008-08-23,T,39683 
14, Beijing 2008 , PS3 , Sega , Sports ,63179,307804,12,2008-08-23,E,39683 
15, Nintendogs , DS , Nintendo , Simulation ,61935,19505975,175,2008-08-23,E,39683 
16, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,61783,6454816,30,2008-08-23,T,39683 
17, Mario Kart DS , DS , Nintendo , Racing ,61381,10948860,145,2008-08-23,E,39683 
18, SoulCalibur IV , X360 , Ubisoft , Fighting ,60815,680214,4,2008-08-23,T,39683 
19, New Super Mario Bros. , DS , Nintendo , Platform ,60608,15436833,119,2008-08-23,E,39683 
20, Rhythm Heaven , DS , Nintendo , Misc ,56292,528361,4,2008-08-23,E,39683 
21, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,52395,3233878,50,2008-08-23,T,39683 
22, Beijing 2008 , X360 , Sega , Sports ,50531,258647,12,2008-08-23,E,39683 
23, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,48974,11449430,139,2008-08-23,E,39683 
24, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,44421,15025246,101,2008-08-23,T,39683 
25, Wall-E , DS , THQ , Platform ,44199,389937,9,2008-08-23,E,39683 
26, Grand Theft Auto IV , PS3 , Capcom , Action ,42493,4545486,17,2008-08-23,M,39683 
27, Madden NFL 09 All-Play , Wii , Electronic Arts , Sports ,38300,125545,2,2008-08-23,E,39683 
28, Madden NFL 09 , PSP , Electronic Arts , Sports ,38275,116229,2,2008-08-23,E,39683 
29, Inazuma Eleven , DS , Nintendo , Role-Playing ,36618,36618,1,2008-08-23,E10+,39683 
30, Big Beach Sports , Wii , THQ , Sports ,35762,386015,9,2008-08-23,E,39683 
1, Wii Sports , Wii , Nintendo , Sports ,274350,27730358,93,2008-08-30,E,39690 
2, Wii Fit , Wii , Nintendo , Sports ,214015,6893138,40,2008-08-30,E,39690 
3, Mario Kart Wii , Wii , Nintendo , Racing ,180736,7250802,21,2008-08-30,E,39690 
4, Wii Play , Wii , Nintendo , Misc ,142865,14768758,92,2008-08-30,E,39690 
5, Mario Super Sluggers , Wii , Nintendo , Sports ,112257,285552,11,2008-08-30,E,39690 
6, Madden NFL 09 , X360 , Electronic Arts , Sports ,98098,1046632,3,2008-08-30,E,39690 
7, Too Human , X360 , Microsoft Game Studios , Role-Playing ,80160,215420,2,2008-08-30,T,39690 
8, Tiger Woods PGA Tour 09 , X360 , Electronic Arts , Sports ,76620,76620,1,2008-08-30,E,39690 
9, Rhythm Heaven , DS , Nintendo , Misc ,73180,601541,5,2008-08-30,E,39690 
10, Tiger Woods PGA Tour 09 All-Play , Wii , Electronic Arts , Sports ,68879,68879,1,2008-08-30,E,39690 
11, Guitar Hero: On Tour , DS , Activision , Misc ,65778,1281825,10,2008-08-30,E10+,39690 
12, Tales of Vesperia , X360 , Atari , Role-Playing ,63470,196244,4,2008-08-30,T,39690 
13, Nintendogs , DS , Nintendo , Simulation ,61207,19567182,176,2008-08-30,E,39690 
14, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,59742,13889017,172,2008-08-30,E,39690 
15, Mario Kart DS , DS , Nintendo , Racing ,58930,11007791,146,2008-08-30,E,39690 
16, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,58917,5249271,43,2008-08-30,E,39690 
17, New Super Mario Bros. , DS , Nintendo , Platform ,58910,15495743,120,2008-08-30,E,39690 
18, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,58532,3436691,12,2008-08-30,M,39690 
19, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,57999,2878359,33,2008-08-30,E,39690 
20, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,56967,6511783,31,2008-08-30,T,39690 
21, Madden NFL 09 , PS3 , Electronic Arts , Sports ,56681,678358,3,2008-08-30,E,39690 
22, Tiger Woods PGA Tour 09 , PS3 , Electronic Arts , Sports ,56625,56625,1,2008-08-30,E,39690 
23, SoulCalibur IV , PS3 , Namco Bandai Games , Fighting ,46781,670346,5,2008-08-30,T,39690 
24, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,45983,3279861,51,2008-08-30,T,39690 
25, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,45006,11494436,140,2008-08-30,E,39690 
26, Grand Theft Auto IV , PS3 , Capcom , Action ,43014,4588500,18,2008-08-30,M,39690 
27, Beijing 2008 , PS3 , Sega , Sports ,42088,349892,13,2008-08-30,E,39690 
28, Wall-E , DS , THQ , Platform ,42084,432021,10,2008-08-30,E,39690 
29, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,41710,15066956,102,2008-08-30,T,39690 
30, Harvest Moon DS: Island of Happiness , DS , Rising Star Games , Simulation ,41481,295992,83,2008-08-30,E,39690 
1, Wii Sports , Wii , Nintendo , Sports ,281769,28012127,94,2008-09-06,E,39697 
2, Mercenaries 2: World in Flames , X360 , Electronic Arts , Shooter ,269811,269811,1,2008-09-06,T,39697 
3, Wii Fit , Wii , Nintendo , Sports ,212784,7105922,41,2008-09-06,E,39697 
4, Mario Kart Wii , Wii , Nintendo , Racing ,166768,7417570,22,2008-09-06,E,39697 
5, Wii Play , Wii , Nintendo , Misc ,141166,14909924,93,2008-09-06,E,39697 
6, Mercenaries 2: World in Flames , PS3 , Electronic Arts , Shooter ,134029,134029,1,2008-09-06,T,39697 
7, Spore , PC , Electronic Arts , Strategy ,104110,104110,1,2008-09-06,E10+,39697 
8, Madden NFL 09 , X360 , Electronic Arts , Sports ,69076,1115708,4,2008-09-06,E,39697 
9, Mario Super Sluggers , Wii , Nintendo , Sports ,66128,351680,12,2008-09-06,E,39697 
10, New Super Mario Bros. , DS , Nintendo , Platform ,58557,15554300,121,2008-09-06,E,39697 
11, Mario Kart DS , DS , Nintendo , Racing ,57789,11065579,147,2008-09-06,E,39697 
12, Nintendogs , DS , Nintendo , Simulation ,57362,19624544,177,2008-09-06,E,39697 
13, Infinite Undiscovery , X360 , Square Enix , Role-Playing ,56872,56872,1,2008-09-06,T,39697 
