Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
28, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,19607,19971187,148,2013-08-31,E,41517 
29, Nintendo Land , WiiU , Nintendo , Action ,18849,2260515,41,2013-08-31,E10+,41517 
30, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,18762,12019099,42,2013-08-31,M,41517 
1, Diablo III , X360 , Activision , Role-Playing ,264976,264976,1,2013-09-07,M,41524 
2, Diablo III , PS3 , Activision , Role-Playing ,244813,244813,1,2013-09-07,M,41524 
3, Total War: Rome II , PC , Sega , Action ,174606,174606,1,2013-09-07,T,41524 
4, Madden NFL 25 , X360 , Electronic Arts , Sports ,146062,723777,2,2013-09-07,E,41524 
5, Madden NFL 25 , PS3 , Electronic Arts , Sports ,126545,625205,2,2013-09-07,E,41524 
6, Saints Row IV , X360 , Deep Silver , Action ,113515,845097,3,2013-09-07,M,41524 
7, Minecraft , X360 , Microsoft Game Studios , Adventure ,80317,1260010,14,2013-09-07,E10+,41524 
8, Saints Row IV , PS3 , Deep Silver , Action ,71600,477989,3,2013-09-07,M,41524 
9, Uta no Prince-Sama: Music 2 , PSP , Broccoli , Adventure ,66037,66037,1,2013-09-07,E,41524 
10, Tom Clancy's Splinter Cell: Blacklist , PS3 , Ubisoft , Action ,64675,318542,3,2013-09-07,M,41524 
11, Tom Clancy's Splinter Cell: Blacklist , X360 , Ubisoft , Action ,58507,422932,3,2013-09-07,M,41524 
12, Final Fantasy XIV: A Realm Reborn , PS3 , Square Enix , Role-Playing ,55808,451960,2,2013-09-07,T,41524 
13, Killzone: Mercenary , PSV , Sony Computer Entertainment Europe , Shooter ,39776,39776,1,2013-09-07,M,41524 
14, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,39570,4906673,44,2013-09-07,E,41524 
15, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,35384,669463,9,2013-09-07,E,41524 
16, Final Fantasy XIV Online , PC , Square Enix , Role-Playing ,33299,877219,155,2013-09-07,T,41524 
17, Rayman Legends , WiiU , Ubisoft , Platform ,31314,45663,2,2013-09-07,E10+,41524 
18, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,30273,3240601,13,2013-09-07,M,41524 
19, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,26768,2564658,25,2013-09-07,E,41524 
20, Disney Infinity , Wii , Disney Interactive Studios , Action ,26487,174823,3,2013-09-07,E10+,41524 
21, Disney Infinity , X360 , Disney Interactive Studios , Action ,26060,185473,3,2013-09-07,E10+,41524 
22, Payday 2 , X360 , 505 Games , Action ,24757,164781,4,2013-09-07,M,41524 
23, Dead or Alive 5 , PS3 , Tecmo Koei , Fighting ,24729,386702,50,2013-09-07,M,41524 
24, JoJo's Bizarre Adventure: All Star Battle , PS3 , Namco Bandai Games , Fighting ,23242,439194,2,2013-09-07,T,41524 
25, Rayman Legends , X360 , Ubisoft , Platform ,21108,30722,2,2013-09-07,E10+,41524 
26, New Super Luigi U , WiiU , Nintendo , Platform ,20542,151522,9,2013-09-07,E,41524 
27, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20267,19991454,149,2013-09-07,E,41524 
28, Rayman Legends , PS3 , Ubisoft , Platform ,20227,36576,2,2013-09-07,E10+,41524 
29, One Piece: Pirate Warriors 2 , PS3 , Namco Bandai Games , Action ,20178,484452,25,2013-09-07,T,41524 
30, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,19876,12038975,43,2013-09-07,M,41524 
1, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,1778558,1778558,1,2013-09-14,T,41531 
2, Kingdom Hearts HD 1.5 ReMIX , PS3 , Square Enix , Role-Playing ,313800,544191,27,2013-09-14,E10+,41531 
3, Diablo III , PS3 , Activision , Role-Playing ,91005,335818,2,2013-09-14,M,41531 
4, Madden NFL 25 , X360 , Electronic Arts , Sports ,83384,807161,3,2013-09-14,E,41531 
5, Diablo III , X360 , Activision , Role-Playing ,81197,346173,2,2013-09-14,M,41531 
6, Minecraft , X360 , Microsoft Game Studios , Adventure ,73030,1333040,15,2013-09-14,E10+,41531 
7, NHL 14 , X360 , Electronic Arts , Sports ,70326,70326,1,2013-09-14,E,41531 
8, Saints Row IV , X360 , Deep Silver , Action ,66206,911303,4,2013-09-14,M,41531 
9, Madden NFL 25 , PS3 , Electronic Arts , Sports ,60484,685689,3,2013-09-14,E,41531 
10, NHL 14 , PS3 , Electronic Arts , Sports ,58040,58040,1,2013-09-14,E,41531 
11, Killzone: Mercenary , PSV , Sony Computer Entertainment America , Shooter ,49042,88818,2,2013-09-14,M,41531 
12, Saints Row IV , PS3 , Deep Silver , Action ,43868,521857,4,2013-09-14,M,41531 
13, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,35528,4942201,45,2013-09-14,E,41531 
14, Tom Clancy's Splinter Cell: Blacklist , PS3 , Ubisoft , Action ,34285,352827,4,2013-09-14,M,41531 
15, Tom Clancy's Splinter Cell: Blacklist , X360 , Ubisoft , Action ,31336,454268,4,2013-09-14,M,41531 
16, Total War: Rome II , PC , Sega , Action ,30637,205243,2,2013-09-14,T,41531 
17, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,28612,698075,10,2013-09-14,E,41531 
18, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,27909,3268510,14,2013-09-14,M,41531 
19, Puppeteer , PS3 , Sony Computer Entertainment America , Platform ,25943,34559,2,2013-09-14,E10+,41531 
20, AKB1/149: Love Election , PS3 , Namco Bandai Games , Adventure ,24308,24308,1,2013-09-14,K-A,41531 
21, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,23538,2588196,26,2013-09-14,E,41531 
22, Final Fantasy XIV: A Realm Reborn , PS3 , Square Enix , Role-Playing ,20630,472590,3,2013-09-14,T,41531 
23, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20239,20011693,150,2013-09-14,E,41531 
24, Nintendo Land , WiiU , Nintendo , Action ,18452,2298079,43,2013-09-14,E10+,41531 
25, Wii Sports , Wii , Nintendo , Sports ,18237,81325074,356,2013-09-14,E,41531 
26, Disney Infinity , X360 , Disney Interactive Studios , Action ,17877,203350,4,2013-09-14,E10+,41531 
27, Disney Infinity , Wii , Disney Interactive Studios , Action ,17532,192355,4,2013-09-14,E10+,41531 
28, Mario Kart 7 , 3DS , Nintendo , Racing ,17498,8261511,94,2013-09-14,E,41531 
29, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,17268,12056243,44,2013-09-14,M,41531 
30, Payday 2 , X360 , 505 Games , Action ,16944,181725,5,2013-09-14,M,41531 
1, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,9175002,9175002,1,2013-09-21,M,41538 
2, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,7412228,7412228,1,2013-09-21,M,41538 
3, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,462995,2241553,2,2013-09-21,T,41538 
4, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,140260,140260,1,2013-09-21,E,41538 
5, Kingdom Hearts HD 1.5 ReMIX , PS3 , Square Enix , Role-Playing ,83366,627557,28,2013-09-21,E10+,41538 
6, Minecraft , X360 , Microsoft Game Studios , Adventure ,71672,1404712,16,2013-09-21,E10+,41538 
7, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,58847,3327357,15,2013-09-21,M,41538 
8, Diablo III , PS3 , Activision , Role-Playing ,57416,393234,3,2013-09-21,M,41538 
9, Madden NFL 25 , X360 , Electronic Arts , Sports ,55680,862841,4,2013-09-21,E,41538 
10, Diablo III , X360 , Activision , Role-Playing ,47222,393395,3,2013-09-21,M,41538 
11, Madden NFL 25 , PS3 , Electronic Arts , Sports ,45464,731153,4,2013-09-21,E,41538 
12, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,37634,4979835,46,2013-09-21,E,41538 
13, Saints Row IV , X360 , Deep Silver , Action ,37334,948637,5,2013-09-21,M,41538 
14, Saints Row IV , PS3 , Deep Silver , Action ,25699,547556,5,2013-09-21,M,41538 
15, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,24128,722203,11,2013-09-21,E,41538 
16, NHL 14 , X360 , Electronic Arts , Sports ,23898,94224,2,2013-09-21,E,41538 
17, NHL 14 , PS3 , Electronic Arts , Sports ,23827,81867,2,2013-09-21,E,41538 
18, Tom Clancy's Splinter Cell: Blacklist , PS3 , Ubisoft , Action ,23106,375933,5,2013-09-21,M,41538 
19, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,22936,2611132,27,2013-09-21,E,41538 
20, Pro Evolution Soccer 2014 , X360 , Konami Digital Entertainment , Action ,22786,22786,1,2013-09-21,E,41538 
21, Tom Clancy's Splinter Cell: Blacklist , X360 , Ubisoft , Action ,20763,475031,5,2013-09-21,M,41538 
22, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20131,20031824,151,2013-09-21,E,41538 
23, The Wonderful 101 , WiiU , Nintendo , Action ,19943,47346,5,2013-09-21,T,41538 
24, Final Fantasy XIV: A Realm Reborn , PS3 , Square Enix , Role-Playing ,19015,491605,4,2013-09-21,T,41538 
25, Nintendo Land , WiiU , Nintendo , Action ,17604,2315683,44,2013-09-21,E10+,41538 
26, Mario Kart 7 , 3DS , Nintendo , Racing ,17024,8278535,95,2013-09-21,E,41538 
27, Total War: Rome II , PC , Sega , Action ,17014,222257,3,2013-09-21,T,41538 
28, Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru , PSV , 5pb , Action ,16837,16837,1,2013-09-21,E10+,41538 
29, Killzone: Mercenary , PSV , Sony Computer Entertainment America , Shooter ,16124,104942,3,2013-09-21,M,41538 
30, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,15511,6407795,61,2013-09-21,E,41538 
1, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,2177148,2177148,1,2013-09-28,E,41545 
2, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,1675391,10850393,2,2013-09-28,M,41545 
3, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,1526786,1526786,1,2013-09-28,E,41545 
4, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,1360822,8773050,2,2013-09-28,M,41545 
5, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,220256,2461809,3,2013-09-28,T,41545 
6, The Legend of Heroes: Sen no Kiseki , PSV , Nihon Falcom Corporation , Role-Playing ,85471,85471,1,2013-09-28,E10+,41545 
7, Warriors Orochi 3 , PS3 , Ubisoft Annecy , Action ,81381,494678,93,2013-09-28,T,41545 
8, Minecraft , X360 , Microsoft Game Studios , Adventure ,70381,1475093,17,2013-09-28,E10+,41545 
9, The Legend of Heroes: Sen no Kiseki , PS3 , Nihon Falcom Corporation , Role-Playing ,69426,69426,1,2013-09-28,E10+,41545 
10, Armored Core: Verdict Day , PS3 , From Software , Action ,62753,62753,1,2013-09-28,T,41545 
11, Madden NFL 25 , PS3 , Electronic Arts , Sports ,50710,781863,5,2013-09-28,E,41545 
12, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,45057,185317,2,2013-09-28,E,41545 
13, Madden NFL 25 , X360 , Electronic Arts , Sports ,40738,903579,5,2013-09-28,E,41545 
14, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,40047,3367404,16,2013-09-28,M,41545 
15, Kingdom Hearts HD 1.5 ReMIX , PS3 , Square Enix , Role-Playing ,38426,665983,29,2013-09-28,E10+,41545 
16, Diablo III , PS3 , Activision , Role-Playing ,36557,429791,4,2013-09-28,M,41545 
17, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,34421,5014256,47,2013-09-28,E,41545 
18, Diablo III , X360 , Activision , Role-Playing ,31469,424864,4,2013-09-28,M,41545 
19, The Legend of Zelda: The Wind Waker HD , WiiU , Nintendo , Action ,30779,30779,1,2013-09-28,E10+,41545 
20, Ore no Imouto ga Konnani Kawaii Wake ga Nai Happy EnD , PS3 , Namco Bandai Games , Simulation ,29412,29412,1,2013-09-28,T,41545 
21, FIFA 14 , PC , Electronic Arts , Sports ,26719,26719,1,2013-09-28,E,41545 
22, Musou Orochi 2: Ultimate , PSV , Tecmo Koei , Action ,25233,25233,1,2013-09-28,T,41545 
23, Saints Row IV , X360 , Deep Silver , Action ,23485,972122,6,2013-09-28,M,41545 
24, Nintendo Land , WiiU , Nintendo , Action ,23032,2338715,45,2013-09-28,E10+,41545 
25, FIFA Soccer 14 , PSV , Electronic Arts , Sports ,21654,21654,1,2013-09-28,E,41545 
26, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,21318,2632450,28,2013-09-28,E,41545 
27, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,21085,20052909,152,2013-09-28,E,41545 
28, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,20700,742903,12,2013-09-28,E,41545 
29, Saints Row IV , PS3 , Deep Silver , Action ,17347,564903,6,2013-09-28,M,41545 
30, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,16868,6424663,62,2013-09-28,E,41545 
1, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,1164992,12015385,3,2013-10-05,M,41552 
2, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,788015,9561065,3,2013-10-05,M,41552 
3, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,752979,2930127,2,2013-10-05,E,41552 
4, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,431439,1958225,2,2013-10-05,E,41552 
5, NBA 2K14 , X360 , Take-Two Interactive , Sports ,397393,397393,1,2013-10-05,E,41552 
6, NBA 2K14 , PS3 , Take-Two Interactive , Sports ,312187,312187,1,2013-10-05,E,41552 
7, The Legend of Zelda: The Wind Waker HD , WiiU , Nintendo , Action ,246116,276895,2,2013-10-05,E10+,41552 
8, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,149299,2611108,4,2013-10-05,T,41552 
9, F1 2013 , PS3 , Codemasters , Action ,77197,77197,1,2013-10-05,E,41552 
10, Minecraft , X360 , Microsoft Game Studios , Adventure ,71061,1546154,18,2013-10-05,E10+,41552 
11, F1 2013 , X360 , Codemasters , Action ,42032,42032,1,2013-10-05,E,41552 
12, Madden NFL 25 , PS3 , Electronic Arts , Sports ,40657,822520,6,2013-10-05,E,41552 
13, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,33575,5047831,48,2013-10-05,E,41552 
14, Madden NFL 25 , X360 , Electronic Arts , Sports ,32486,936065,6,2013-10-05,E,41552 
15, Diablo III , PS3 , Activision , Role-Playing ,28398,458189,5,2013-10-05,M,41552 
16, Nintendo Land , WiiU , Nintendo , Action ,27913,2366628,46,2013-10-05,E10+,41552 
17, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,26931,3394335,17,2013-10-05,M,41552 
18, Warriors Orochi 3 , PS3 , Ubisoft Annecy , Action ,25205,519883,94,2013-10-05,T,41552 
19, Kingdom Hearts HD 1.5 ReMIX , PS3 , Square Enix , Role-Playing ,23900,689883,30,2013-10-05,E10+,41552 
20, Etrian Odyssey Untold: The Millennium Girl , 3DS , Atlus , Role-Playing ,23092,150137,15,2013-10-05,T,41552 
21, Pro Evolution Soccer 2014 , PS3 , Konami Digital Entertainment , Action ,23052,208369,3,2013-10-05,E,41552 
22, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,22210,20075119,153,2013-10-05,E,41552 
23, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,20210,2652660,29,2013-10-05,E,41552 
24, Diablo III , X360 , Activision , Role-Playing ,18755,443619,5,2013-10-05,M,41552 
25, Just Dance 2014 , Wii , Ubisoft , Misc ,18447,18447,1,2013-10-05,E10+,41552 
26, New Super Mario Bros. U , WiiU , Nintendo , Action ,17645,2087303,46,2013-10-05,E,41552 
27, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,17643,760546,13,2013-10-05,E,41552 
28, New Super Luigi U , WiiU , Nintendo , Platform ,16228,212822,13,2013-10-05,E,41552 
29, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,16212,6440875,63,2013-10-05,E,41552 
30, Disney Infinity , X360 , Disney Interactive Studios , Action ,16194,246957,7,2013-10-05,E10+,41552 
1, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,4057836,4057836,1,2013-10-12,E,41559 
2, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,949582,12964967,4,2013-10-12,M,41559 
3, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,522986,10084051,4,2013-10-12,M,41559 
4, Beyond: Two Souls , PS3 , Sony Computer Entertainment , Adventure ,344497,344497,1,2013-10-12,M,41559 
5, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,293729,3223856,3,2013-10-12,E,41559 
6, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,157726,2115951,3,2013-10-12,E,41559 
7, NBA 2K14 , X360 , Take-Two Interactive , Sports ,121472,518865,2,2013-10-12,E,41559 
8, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,110574,2721682,5,2013-10-12,T,41559 
9, NBA 2K14 , PS3 , Take-Two Interactive , Sports ,100134,412321,2,2013-10-12,E,41559 
10, Tales of Symphonia: Chronicles , PS3 , Namco Bandai Games , Role-Playing ,78304,78304,1,2013-10-12,T,41559 
11, Dangan-Ronpa 1-2 Reload , PSV , Spike , Adventure ,74768,74768,1,2013-10-12,T,41559 
12, Soccer Tsuku: Pro Soccer Club o Tsukurou! , PS3 , Sega , Sports ,73181,73181,1,2013-10-12,E,41559 
13, The Legend of Zelda: The Wind Waker HD , WiiU , Nintendo , Action ,71379,348274,3,2013-10-12,E10+,41559 
14, Minecraft , X360 , Microsoft Game Studios , Adventure ,68661,1614815,19,2013-10-12,E10+,41559 
15, Just Dance 2014 , Wii , Ubisoft , Misc ,57431,75878,2,2013-10-12,E10+,41559 
16, F1 2013 , PS3 , Codemasters , Action ,45939,123136,2,2013-10-12,E,41559 
17, Fairy Fencer F , PS3 , Idea Factory , Role-Playing ,39862,39862,1,2013-10-12,T,41559 
18, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,39790,5087621,49,2013-10-12,E,41559 
19, Soccer Tsuku: Pro Soccer Club o Tsukurou! , PSV , Sega , Sports ,33319,33319,1,2013-10-12,E,41559 
20, Disgaea D2: A Brighter Darkness , PS3 , Nippon Ichi Software , Action ,32871,130772,30,2013-10-12,T,41559 
21, Madden NFL 25 , X360 , Electronic Arts , Sports ,30425,966490,7,2013-10-12,E,41559 
22, Madden NFL 25 , PS3 , Electronic Arts , Sports ,30288,852808,7,2013-10-12,E,41559 
23, Nintendo Land , WiiU , Nintendo , Action ,27189,2393817,47,2013-10-12,E10+,41559 
24, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,25437,3419772,18,2013-10-12,M,41559 
25, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,23339,20098458,154,2013-10-12,E,41559 
26, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,21788,2674448,30,2013-10-12,E,41559 
27, F1 2013 , X360 , Codemasters , Action ,21636,63668,2,2013-10-12,E,41559 
28, Mario Kart 7 , 3DS , Nintendo , Racing ,19647,8330849,98,2013-10-12,E,41559 
29, Diablo III , PS3 , Activision , Role-Playing ,19505,477694,6,2013-10-12,M,41559 
30, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,19399,6460274,64,2013-10-12,E,41559 
1, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,1304433,5362269,2,2013-10-19,E,41566 
2, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,506884,13471851,5,2013-10-19,M,41566 
3, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,364979,10449030,5,2013-10-19,M,41566 
4, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,241064,3464920,4,2013-10-19,E,41566 
5, Skylanders Swap Force , Wii , Activision , Platform ,184094,184094,1,2013-10-19,E10+,41566 
6, Beyond: Two Souls , PS3 , Sony Computer Entertainment , Adventure ,158027,502524,2,2013-10-19,M,41566 
7, Skylanders Swap Force , X360 , Activision , Platform ,127084,127084,1,2013-10-19,E10+,41566 
8, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,119178,2235129,4,2013-10-19,E,41566 
9, Skylanders Swap Force , PS3 , Activision , Platform ,109141,109141,1,2013-10-19,E10+,41566 
10, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,102697,2824379,6,2013-10-19,T,41566 
11, NBA 2K14 , X360 , Take-Two Interactive , Sports ,91883,610748,3,2013-10-19,E,41566 
12, NBA 2K14 , PS3 , Take-Two Interactive , Sports ,79778,492099,3,2013-10-19,E,41566 
13, Minecraft , X360 , Microsoft Game Studios , Adventure ,68612,1683427,20,2013-10-19,E10+,41566 
14, Just Dance 2014 , Wii , Ubisoft , Misc ,59429,135307,3,2013-10-19,E10+,41566 
15, Sentouchu: Densetsu no Shinobi to Survival Battle! , 3DS , Namco Bandai Games , Action ,44248,44248,1,2013-10-19,K-A,41566 
16, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,42877,5130498,50,2013-10-19,E,41566 
17, The Legend of Zelda: The Wind Waker HD , WiiU , Nintendo , Action ,34956,383230,4,2013-10-19,E10+,41566 
18, F1 2013 , PS3 , Codemasters , Action ,33077,156213,3,2013-10-19,E,41566 
19, Madden NFL 25 , X360 , Electronic Arts , Sports ,31932,998422,8,2013-10-19,E,41566 
20, Skylanders Swap Force , WiiU , Activision , Platform ,31815,31815,1,2013-10-19,E10+,41566 
21, Saint Seiya: Brave Soldiers , PS3 , Namco Bandai Games , Fighting ,26919,26919,1,2013-10-19,T,41566 
22, Madden NFL 25 , PS3 , Electronic Arts , Sports ,26784,879592,8,2013-10-19,E,41566 
23, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,26471,20124929,155,2013-10-19,E,41566 
24, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,25630,3445402,19,2013-10-19,M,41566 
25, Nintendo Land , WiiU , Nintendo , Action ,24525,2418342,48,2013-10-19,E10+,41566 
26, Disney Infinity , X360 , Disney Interactive Studios , Action ,23159,286855,9,2013-10-19,E10+,41566 
27, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,23091,2697539,31,2013-10-19,E,41566 
28, Mario Kart 7 , 3DS , Nintendo , Racing ,21401,8352250,99,2013-10-19,E,41566 
29, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,20934,6481208,65,2013-10-19,E,41566 
30, Skylanders Swap Force , 3DS , Activision , Platform ,20235,20235,1,2013-10-19,E10+,41566 
1, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,722384,6084653,3,2013-10-26,E,41573 
2, Batman: Arkham Origins , PS3 , Warner Bros. Interactive Entertainment , Action ,568680,568680,1,2013-10-26,T,41573 
3, Batman: Arkham Origins , X360 , Warner Bros. Interactive Entertainment , Action ,510421,510421,1,2013-10-26,T,41573 
4, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,388544,13860395,6,2013-10-26,M,41573 
5, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,272429,10721459,6,2013-10-26,M,41573 
6, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,174105,3639025,5,2013-10-26,E,41573 
7, LEGO Marvel Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,156246,156246,1,2013-10-26,E10+,41573 
8, LEGO Marvel Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,121911,121911,1,2013-10-26,E10+,41573 
9, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,94583,2329712,5,2013-10-26,E,41573 
10, Jikkyou Powerful Pro Yakyuu 2013 , PS3 , Konami Digital Entertainment , Sports ,83871,83871,1,2013-10-26,T,41573 
11, BlazBlue Chrono Phantasma , PS3 , Arc System Works , Fighting ,76970,76970,1,2013-10-26,T,41573 
12, NBA 2K14 , X360 , Take-Two Interactive , Sports ,74159,684907,4,2013-10-26,E,41573 
13, Beyond: Two Souls , PS3 , Sony Computer Entertainment , Adventure ,73336,575860,3,2013-10-26,M,41573 
14, Skylanders Swap Force , Wii , Activision , Platform ,73106,257200,2,2013-10-26,E10+,41573 
15, Minecraft , X360 , Microsoft Game Studios , Adventure ,69135,1752562,21,2013-10-26,E10+,41573 
16, Monster Hunter 4 , 3DS , Capcom , Role-Playing ,65875,2890254,7,2013-10-26,T,41573 
17, NBA 2K14 , PS3 , Take-Two Interactive , Sports ,64977,557076,4,2013-10-26,E,41573 
18, Just Dance 2014 , Wii , Ubisoft , Misc ,58990,194297,4,2013-10-26,E10+,41573 
19, Skylanders Swap Force , X360 , Activision , Platform ,49717,176801,2,2013-10-26,E10+,41573 
20, Batman: Arkham Origins , PC , Warner Bros. Interactive Entertainment , Action ,49068,49068,1,2013-10-26,T,41573 
21, Batman: Arkham Origins Blackgate , PSV , Warner Bros. Interactive Entertainment , Action ,48154,48154,1,2013-10-26,T,41573 
22, Skylanders Swap Force , PS3 , Activision , Platform ,43750,152891,2,2013-10-26,E10+,41573 
23, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,41456,5171954,51,2013-10-26,E,41573 
24, LEGO Marvel Super Heroes , WiiU , Warner Bros. Interactive Entertainment , Action ,41449,41449,1,2013-10-26,E10+,41573 
25, Jikkyou Powerful Pro Yakyuu 2013 , PSP , Konami Digital Entertainment , Sports ,36642,36642,1,2013-10-26,T,41573 
26, Batman: Arkham Origins , WiiU , Warner Bros. Interactive Entertainment , Action ,34061,34061,1,2013-10-26,T,41573 
27, Disney Infinity , X360 , Disney Interactive Studios , Action ,28944,315799,10,2013-10-26,E10+,41573 
28, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,28859,20153788,156,2013-10-26,E,41573 
29, Madden NFL 25 , X360 , Electronic Arts , Sports ,26971,1025393,9,2013-10-26,E,41573 
30, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,26731,3472133,20,2013-10-26,M,41573 
1, Battlefield 4 , X360 , Electronic Arts , Shooter ,842568,842568,1,2013-11-02,M,41580 
2, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,803452,803452,1,2013-11-02,M,41580 
3, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,723958,723958,1,2013-11-02,M,41580 
4, Battlefield 4 , PS3 , Electronic Arts , Shooter ,699201,699201,1,2013-11-02,M,41580 
5, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,497547,6582200,4,2013-11-02,E,41580 
6, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,290143,14150538,7,2013-11-02,M,41580 
7, Battlefield 4 , PC , Electronic Arts , Shooter ,273424,273424,1,2013-11-02,M,41580 
8, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,218421,10939880,7,2013-11-02,M,41580 
9, WWE 2K14 , PS3 , Take-Two Interactive , Sports ,210612,210612,1,2013-11-02,T,41580 
10, WWE 2K14 , X360 , Take-Two Interactive , Sports ,178518,178518,1,2013-11-02,T,41580 
11, Batman: Arkham Origins , PS3 , Warner Bros. Interactive Entertainment , Action ,176091,744771,2,2013-11-02,T,41580 
12, Batman: Arkham Origins , X360 , Warner Bros. Interactive Entertainment , Action ,151661,662082,2,2013-11-02,T,41580 
13, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,143007,3782032,6,2013-11-02,E,41580 
14, Wii Party U , WiiU , Nintendo , Action ,97449,120535,2,2013-11-02,E,41580 
15, Football Manager 2014 , PC , Sega , Sports ,96208,96208,1,2013-11-02,E,41580 
16, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,88326,2418038,6,2013-11-02,E,41580 
17, Minecraft , X360 , Microsoft Game Studios , Adventure ,85104,1837666,22,2013-11-02,E10+,41580 
