Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
24, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,28124,688037,7,2012-06-30,M,41090 
25, Max Payne 3 , X360 , Take-Two Interactive , Shooter ,27844,857205,7,2012-06-30,M,41090 
26, Mario Kart 7 , 3DS , Nintendo , Racing ,26636,5676915,31,2012-06-30,E,41090 
27, Skylanders: Spyro's Adventure , Wii , Activision , Action ,26472,1809013,38,2012-06-30,E10+,41090 
28, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,26175,871999,6,2012-06-30,M,41090 
29, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,24898,3776900,40,2012-06-30,E,41090 
30, Mario Tennis Open , 3DS , Nintendo , Sports ,24568,350288,6,2012-06-30,E,41090 
1, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,184681,2185864,3,2012-07-07,E,41097 
2, Etrian Odyssey IV , 3DS , Atlus , Role-Playing ,95865,95865,1,2012-07-07,T,41097 
3, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,65294,292918,3,2012-07-07,E10+,41097 
4, Diablo III , PC , Activision , Role-Playing ,61441,2368645,8,2012-07-07,M,41097 
5, LEGO Batman 2: DC Super Heroes , Wii , Warner Bros. Interactive Entertainment , Action ,60209,214358,3,2012-07-07,E10+,41097 
6, Little Battlers eXperience: Explosive Boost , 3DS , Level 5 , Role-Playing ,54667,54667,1,2012-07-07,E,41097 
7, Pokemon Conquest, DS , Nintendo , Role-Playing ,48734,615316,17,2012-07-07,T,41097 
8, The Amazing Spider-Man (Console Version) , PS3 , Activision , Action ,48494,119219,2,2012-07-07,T,41097 
9, The Amazing Spider-Man (Console Version) , X360 , Activision , Action ,48235,135572,2,2012-07-07,T,41097 
10, Spec Ops: The Line , PS3 , Take-Two Interactive , Shooter ,44514,136528,2,2012-07-07,M,41097 
11, Theatrhythm: Final Fantasy , 3DS , Square Enix , Misc ,44399,202768,21,2012-07-07,E10+,41097 
12, LEGO Batman 2: DC Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,43896,192847,3,2012-07-07,E10+,41097 
13, Spec Ops: The Line , X360 , Take-Two Interactive , Shooter ,43333,150014,2,2012-07-07,M,41097 
14, Toriko: Gourmet Survival! , PSP , Namco Bandai Games , Role-Playing ,40921,248377,49,2012-07-07,E,41097 
15, Tom Clancy's Ghost Recon: Future Soldier , PS3 , Ubisoft , Shooter ,37620,428471,7,2012-07-07,M,41097 
16, Skylanders: Spyro's Adventure , Wii , Activision , Action ,36657,1845670,39,2012-07-07,E10+,41097 
17, Mario Party 9 , Wii , Nintendo , Misc ,36185,1397987,19,2012-07-07,E,41097 
18, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,35126,46702,2,2012-07-07,E,41097 
19, Super Mario 3D Land , 3DS , Nintendo , Platform ,33620,6180776,36,2012-07-07,E,41097 
20, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,33252,1770859,34,2012-07-07,T,41097 
21, Mario Kart 7 , 3DS , Nintendo , Racing ,32845,5709760,32,2012-07-07,E,41097 
22, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,31494,593168,18,2012-07-07,E,41097 
23, Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire! , 3DS , Namco Bandai Games , Action ,29846,29846,1,2012-07-07,E,41097 
24, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,29844,40691,2,2012-07-07,E,41097 
25, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,29745,11602778,35,2012-07-07,M,41097 
26, Battlefield 3 , PS3 , Electronic Arts , Shooter ,29450,5433961,37,2012-07-07,M,41097 
27, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,29322,13133729,35,2012-07-07,M,41097 
28, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,27869,899868,7,2012-07-07,M,41097 
29, Dragon Quest Monsters: Terry's Wonderland 3D , 3DS , Square Enix , Role-Playing ,26959,804820,6,2012-07-07,E,41097 
30, Wii Sports , Wii , Nintendo , Sports ,25517,78921346,294,2012-07-07,E,41097 
1, NCAA Football 13 , X360 , Electronic Arts , Action ,224567,224567,1,2012-07-14,E,41104 
2, NCAA Football 13 , PS3 , Electronic Arts , Action ,180463,180463,1,2012-07-14,E,41104 
3, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,120255,2306119,4,2012-07-14,E,41104 
4, Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb , 3DS , Namco Bandai Games , Misc ,64666,64666,1,2012-07-14,T,41104 
5, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,44926,337844,4,2012-07-14,E10+,41104 
6, Diablo III , PC , Activision , Role-Playing ,43754,2412399,9,2012-07-14,M,41104 
7, LEGO Batman 2: DC Super Heroes , Wii , Warner Bros. Interactive Entertainment , Action ,38123,252481,4,2012-07-14,E10+,41104 
8, Mario Party 9 , Wii , Nintendo , Misc ,35893,1433880,20,2012-07-14,E,41104 
9, The Amazing Spider-Man (Console Version) , PS3 , Activision , Action ,32892,152111,3,2012-07-14,T,41104 
10, The Amazing Spider-Man (Console Version) , X360 , Activision , Action ,32004,167576,3,2012-07-14,T,41104 
11, Pokemon Conquest, DS , Nintendo , Role-Playing ,31607,646923,18,2012-07-14,T,41104 
12, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,30972,11633750,36,2012-07-14,M,41104 
13, Super Mario 3D Land , 3DS , Nintendo , Platform ,30168,6210944,37,2012-07-14,E,41104 
14, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,29523,13163252,36,2012-07-14,M,41104 
15, Mario Kart 7 , 3DS , Nintendo , Racing ,29305,5739065,33,2012-07-14,E,41104 
16, LEGO Batman 2: DC Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,29024,221871,4,2012-07-14,E10+,41104 
17, Wii Sports , Wii , Nintendo , Sports ,27429,78948775,295,2012-07-14,E,41104 
18, The Sims 3 , PC , Electronic Arts , Simulation ,27377,5102547,163,2012-07-14,T,41104 
19, Spec Ops: The Line , PS3 , Take-Two Interactive , Shooter ,26778,163306,3,2012-07-14,M,41104 
20, Pocket Soccer League: Calciobit , 3DS , Nintendo , Strategy ,26328,26328,1,2012-07-14,E,41104 
21, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,26107,72809,3,2012-07-14,E,41104 
22, Just Dance 3 , Wii , Ubisoft , Misc ,25942,8989599,41,2012-07-14,E,41104 
23, Spec Ops: The Line , X360 , Take-Two Interactive , Shooter ,24049,174063,3,2012-07-14,M,41104 
24, Tom Clancy's Ghost Recon: Future Soldier , PS3 , Ubisoft , Shooter ,23916,452387,8,2012-07-14,M,41104 
25, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,23900,1794759,35,2012-07-14,T,41104 
26, Mario Kart Wii , Wii , Nintendo , Racing ,23730,32016303,223,2012-07-14,E,41104 
27, Skylanders: Spyro's Adventure , Wii , Activision , Action ,23173,1868843,40,2012-07-14,E10+,41104 
28, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,23045,616213,19,2012-07-14,E,41104 
29, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,22953,63644,3,2012-07-14,E,41104 
30, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,22738,5902292,42,2012-07-14,E,41104 
1, NCAA Football 13 , X360 , Electronic Arts , Action ,106191,330758,2,2012-07-21,E,41111 
2, Kirby's Dream Collection: Special Edition , Wii , Nintendo , Platform ,100153,100153,1,2012-07-21,E10+,41111 
3, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,88853,2394972,5,2012-07-21,E,41111 
4, Rune Factory 4 , 3DS , Marvelous Entertainment , Role-Playing ,87145,87145,1,2012-07-21,E10+,41111 
5, Digimon World Re:Digitize , PSP , Namco Bandai Games , Role-Playing ,81703,81703,1,2012-07-21,E,41111 
6, NCAA Football 13 , PS3 , Electronic Arts , Action ,75980,256443,2,2012-07-21,E,41111 
7, Jikkyou Powerful Pro Yakyuu 2012 , PS3 , Konami Digital Entertainment , Sports ,63286,63286,1,2012-07-21,E,41111 
8, Kingdom Hearts 3D: Dream Drop Distance , 3DS , Square Enix , Role-Playing ,42103,362895,17,2012-07-21,E10+,41111 
9, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,41149,378993,5,2012-07-21,E10+,41111 
10, Diablo III , PC , Activision , Role-Playing ,41027,2453426,10,2012-07-21,M,41111 
11, Mario Party 9 , Wii , Nintendo , Misc ,35865,1469745,21,2012-07-21,E,41111 
12, Heroes of Ruin , 3DS , Square Enix , Role-Playing ,35677,56402,6,2012-07-21,T,41111 
13, LEGO Batman 2: DC Super Heroes , Wii , Warner Bros. Interactive Entertainment , Action ,35629,288110,5,2012-07-21,E10+,41111 
14, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,34134,11667884,37,2012-07-21,M,41111 
15, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,33173,13196425,37,2012-07-21,M,41111 
16, Mario Kart 7 , 3DS , Nintendo , Racing ,32816,5771881,34,2012-07-21,E,41111 
17, Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb , 3DS , Namco Bandai Games , Misc ,31917,96583,2,2012-07-21,T,41111 
18, Super Mario 3D Land , 3DS , Nintendo , Platform ,31496,6242440,38,2012-07-21,E,41111 
19, Battlefield 3 , PS3 , Electronic Arts , Shooter ,31360,5487618,39,2012-07-21,M,41111 
20, LEGO Batman 2: DC Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,29354,251225,5,2012-07-21,E10+,41111 
21, Jikkyou Powerful Pro Yakyuu 2012 , PSP , Konami Digital Entertainment , Sports ,27671,27671,1,2012-07-21,E,41111 
22, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,27616,100425,4,2012-07-21,E,41111 
23, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,27101,3325164,40,2012-07-21,T,41111 
24, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,26668,949100,9,2012-07-21,M,41111 
25, The Sims 3 , PC , Electronic Arts , Simulation ,26365,5128912,164,2012-07-21,T,41111 
26, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,26280,2834962,36,2012-07-21,E,41111 
27, Wii Sports , Wii , Nintendo , Sports ,26279,78975054,296,2012-07-21,E,41111 
28, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,25820,642033,20,2012-07-21,E,41111 
29, The Amazing Spider-Man (Console Version) , PS3 , Activision , Action ,25756,177867,4,2012-07-21,T,41111 
30, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,25556,756544,10,2012-07-21,M,41111 
1, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,423075,423075,1,2012-07-28,E,41118 
2, Persona 4: Arena , PS3 , Atlus , Fighting ,125000,125000,1,2012-07-28,T,41118 
3, Nayuta no Kiseki , PSP , Nihon Falcom Corporation , Role-Playing ,76844,76844,1,2012-07-28,E,41118 
4, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,69554,2464526,6,2012-07-28,E,41118 
5, Super Dangan-Ronpa 2: Sayonara Zetsubou Gakuen , PSP , Spike , Adventure ,64378,64378,1,2012-07-28,M,41118 
6, Just Dance Wii 2 , Wii , Nintendo , Misc ,60402,60402,1,2012-07-28,E10+,41118 
7, NCAA Football 13 , X360 , Electronic Arts , Action ,50454,381212,3,2012-07-28,E,41118 
8, Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training , 3DS , Nintendo , Misc ,41729,41729,1,2012-07-28,E,41118 
9, NCAA Football 13 , PS3 , Electronic Arts , Action ,40025,296468,3,2012-07-28,E,41118 
10, Mario Kart 7 , 3DS , Nintendo , Racing ,36218,5808099,35,2012-07-28,E,41118 
11, Mario Party 9 , Wii , Nintendo , Misc ,35904,1505649,22,2012-07-28,E,41118 
12, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,34142,413135,6,2012-07-28,E10+,41118 
13, Super Mario 3D Land , 3DS , Nintendo , Platform ,32831,6275271,39,2012-07-28,E,41118 
14, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,32702,121525,5,2012-07-28,E,41118 
15, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,32700,133125,5,2012-07-28,E,41118 
16, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,30872,11698756,38,2012-07-28,M,41118 
17, Digimon World Re:Digitize , PSP , Namco Bandai Games , Role-Playing ,30729,112432,2,2012-07-28,E,41118 
18, Battlefield 3 , PS3 , Electronic Arts , Shooter ,30275,5517893,40,2012-07-28,M,41118 
19, Diablo III , PC , Activision , Role-Playing ,30082,2483508,11,2012-07-28,M,41118 
20, Kirby's Dream Collection: Special Edition , Wii , Nintendo , Platform ,30000,130153,2,2012-07-28,E10+,41118 
21, The Sims 3 , PC , Electronic Arts , Simulation ,29978,5158890,165,2012-07-28,T,41118 
22, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,29808,13226233,38,2012-07-28,M,41118 
23, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,29293,3354457,41,2012-07-28,T,41118 
24, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,28405,2863367,37,2012-07-28,E,41118 
25, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,27788,2952320,41,2012-07-28,T,41118 
26, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,25947,782491,11,2012-07-28,M,41118 
27, Wii Sports , Wii , Nintendo , Sports ,25666,79000720,297,2012-07-28,E,41118 
28, LEGO Batman 2: DC Super Heroes , Wii , Warner Bros. Interactive Entertainment , Action ,25181,313291,6,2012-07-28,E10+,41118 
29, Choujikuu Yousai Macross: Do You Remember Love , PS3 , Namco Bandai Games , Shooter ,24669,24669,1,2012-07-28,E10+,41118 
30, Just Dance 3 , Wii , Ubisoft , Misc ,24289,9038796,43,2012-07-28,E,41118 
1, Dragon Quest X , Wii , Square Enix , Role-Playing ,384061,384061,1,2012-08-04,E10+,41125 
2, Kingdom Hearts 3D: Dream Drop Distance , 3DS , Square Enix , Role-Playing ,251750,638523,19,2012-08-04,E10+,41125 
3, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,213229,636304,2,2012-08-04,E,41125 
4, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,62401,183926,6,2012-08-04,E,41125 
5, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,61879,2526405,7,2012-08-04,E,41125 
6, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,61587,194712,6,2012-08-04,E,41125 
7, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,40290,3394747,42,2012-08-04,T,41125 
8, The Sims 3 , PC , Electronic Arts , Simulation ,38002,5196892,166,2012-08-04,T,41125 
9, Mario Kart 7 , 3DS , Nintendo , Racing ,37512,5845611,36,2012-08-04,E,41125 
10, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,36545,2899912,38,2012-08-04,E,41125 
11, Super Mario 3D Land , 3DS , Nintendo , Platform ,34774,6310045,40,2012-08-04,E,41125 
12, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,34026,2986346,42,2012-08-04,T,41125 
13, Mario Party 9 , Wii , Nintendo , Misc ,33468,1539117,23,2012-08-04,E,41125 
14, NCAA Football 13 , X360 , Electronic Arts , Action ,32836,414048,4,2012-08-04,E,41125 
15, Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training , 3DS , Nintendo , Misc ,30998,72727,2,2012-08-04,E,41125 
16, Battlefield 3 , PS3 , Electronic Arts , Shooter ,30859,5548752,41,2012-08-04,M,41125 
17, Just Dance Wii 2 , Wii , Nintendo , Misc ,29359,89761,2,2012-08-04,E10+,41125 
18, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,27942,441077,7,2012-08-04,E10+,41125 
19, Diablo III , PC , Activision , Role-Playing ,27607,2511115,12,2012-08-04,M,41125 
20, NCAA Football 13 , PS3 , Electronic Arts , Action ,25923,322391,4,2012-08-04,E,41125 
21, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,25018,11723774,39,2012-08-04,M,41125 
22, Wii Sports , Wii , Nintendo , Sports ,24416,79025136,298,2012-08-04,E,41125 
23, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,24013,3910507,39,2012-08-04,M,41125 
24, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,23577,8262546,89,2012-08-04,E,41125 
25, Wii Sports Resort , Wii , Nintendo , Sports ,23566,29725941,163,2012-08-04,E,41125 
26, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,23176,13249409,39,2012-08-04,M,41125 
27, Mario Kart Wii , Wii , Nintendo , Racing ,23111,32085488,226,2012-08-04,E,41125 
28, Battlefield 3 , X360 , Electronic Arts , Shooter ,22712,6000516,41,2012-08-04,M,41125 
29, LEGO Batman 2: DC Super Heroes , Wii , Warner Bros. Interactive Entertainment , Action ,21831,335122,7,2012-08-04,E10+,41125 
30, Pokemon Black / White , DS , Nintendo , Role-Playing ,21496,14028351,99,2012-08-04,E,41125 
1, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,144396,780700,3,2012-08-11,E,41132 
2, Kingdom Hearts 3D: Dream Drop Distance , 3DS , Square Enix , Role-Playing ,83510,722033,20,2012-08-11,E10+,41132 
3, Dragon Quest X , Wii , Square Enix , Role-Playing ,72876,456937,2,2012-08-11,E10+,41132 
4, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,59196,243122,7,2012-08-11,E,41132 
5, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,57170,2583575,8,2012-08-11,E,41132 
6, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,56815,251527,7,2012-08-11,E,41132 
7, Persona 4: Arena , PS3 , Atlus , Fighting ,53283,197056,3,2012-08-11,T,41132 
8, Kuroko's Basketball: Miracle Game , PSP , Namco Bandai Games , Sports ,37254,37254,1,2012-08-11,E,41132 
9, Mario Kart 7 , 3DS , Nintendo , Racing ,37167,5882778,37,2012-08-11,E,41132 
10, The Sims 3 , PC , Electronic Arts , Simulation ,35641,5232533,167,2012-08-11,T,41132 
11, Super Mario 3D Land , 3DS , Nintendo , Platform ,34504,6344549,41,2012-08-11,E,41132 
12, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,34404,3429151,43,2012-08-11,T,41132 
13, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,33685,2933597,39,2012-08-11,E,41132 
14, Mario Party 9 , Wii , Nintendo , Misc ,32108,1571225,24,2012-08-11,E,41132 
15, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,27459,3013805,43,2012-08-11,T,41132 
16, Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire! , 3DS , Namco Bandai Games , Action ,25973,80738,6,2012-08-11,E,41132 
17, Battlefield 3 , PS3 , Electronic Arts , Shooter ,25611,5574363,42,2012-08-11,M,41132 
18, NCAA Football 13 , X360 , Electronic Arts , Action ,25603,439651,5,2012-08-11,E,41132 
19, Wii Sports , Wii , Nintendo , Sports ,24879,79050015,299,2012-08-11,E,41132 
20, Just Dance Wii 2 , Wii , Nintendo , Misc ,24107,113868,3,2012-08-11,E10+,41132 
21, Mario Kart Wii , Wii , Nintendo , Racing ,24089,32109577,227,2012-08-11,E,41132 
22, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,23373,8285919,90,2012-08-11,E,41132 
23, Diablo III , PC , Activision , Role-Playing ,23237,2534352,13,2012-08-11,M,41132 
24, Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training , 3DS , Nintendo , Misc ,23086,95813,3,2012-08-11,E,41132 
25, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,21947,25386211,143,2012-08-11,E,41132 
26, Persona 4: Arena , X360 , Atlus , Fighting ,21401,33992,3,2012-08-11,T,41132 
27, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,21392,3931899,40,2012-08-11,M,41132 
28, Skylanders: Spyro's Adventure , Wii , Activision , Action ,20353,1955329,44,2012-08-11,E10+,41132 
29, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,20252,1877679,39,2012-08-11,T,41132 
30, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,20142,13269551,40,2012-08-11,M,41132 
1, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,302100,1082800,4,2012-08-18,E,41139 
2, Darksiders II , X360 , THQ , Action ,202560,202560,1,2012-08-18,M,41139 
3, Darksiders II , PS3 , THQ , Action ,188350,188350,1,2012-08-18,M,41139 
4, Sleeping Dogs , X360 , Square Enix , Action ,147714,147714,1,2012-08-18,M,41139 
5, Sleeping Dogs , PS3 , Square Enix , Action ,121941,121941,1,2012-08-18,M,41139 
6, The Last Story , Wii , Xseed Games , Role-Playing ,79453,350436,82,2012-08-18,T,41139 
7, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,60120,2643695,9,2012-08-18,E,41139 
8, Dragon Quest X , Wii , Square Enix , Role-Playing ,46402,503339,3,2012-08-18,E10+,41139 
9, Kingdom Hearts 3D: Dream Drop Distance , 3DS , Square Enix , Role-Playing ,37164,759197,21,2012-08-18,E10+,41139 
10, Mario Kart 7 , 3DS , Nintendo , Racing ,36040,5918818,38,2012-08-18,E,41139 
11, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,35850,287377,8,2012-08-18,E,41139 
12, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,34006,277128,8,2012-08-18,E,41139 
13, Super Mario 3D Land , 3DS , Nintendo , Platform ,32150,6376699,42,2012-08-18,E,41139 
14, Mario Party 9 , Wii , Nintendo , Misc ,32084,1603309,25,2012-08-18,E,41139 
15, The Sims 3 , PC , Electronic Arts , Simulation ,29628,5262161,168,2012-08-18,T,41139 
16, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,27575,8313494,91,2012-08-18,E,41139 
17, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,26756,3455907,44,2012-08-18,T,41139 
18, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,25692,11768562,41,2012-08-18,M,41139 
19, Battlefield 3 , PS3 , Electronic Arts , Shooter ,25657,5600020,43,2012-08-18,M,41139 
20, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,25589,2959186,40,2012-08-18,E,41139 
21, Mario Kart Wii , Wii , Nintendo , Racing ,24178,32133755,228,2012-08-18,E,41139 
22, Just Dance Wii 2 , Wii , Nintendo , Misc ,23737,137605,4,2012-08-18,E10+,41139 
23, Wii Sports , Wii , Nintendo , Sports ,23532,79073547,300,2012-08-18,E,41139 
24, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,22344,3036149,44,2012-08-18,T,41139 
25, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,22342,13291893,41,2012-08-18,M,41139 
26, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,21747,25407958,144,2012-08-18,E,41139 
27, Wii Sports Resort , Wii , Nintendo , Sports ,20863,29766722,165,2012-08-18,E,41139 
28, Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training , 3DS , Nintendo , Misc ,20770,116583,4,2012-08-18,E,41139 
29, Diablo III , PC , Activision , Role-Playing ,20766,2555118,14,2012-08-18,M,41139 
30, Persona 4: Arena , PS3 , Atlus , Fighting ,20725,217781,4,2012-08-18,T,41139 
1, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,388002,1470802,5,2012-08-25,E,41146 
2, Darksiders II , X360 , THQ , Action ,90486,293046,2,2012-08-25,M,41146 
3, Sleeping Dogs , X360 , Square Enix , Action ,88432,236146,2,2012-08-25,M,41146 
4, Darksiders II , PS3 , THQ , Action ,83230,271580,2,2012-08-25,M,41146 
5, Sleeping Dogs , PS3 , Square Enix , Action ,76619,198560,2,2012-08-25,M,41146 
6, Mario Kart 7 , 3DS , Nintendo , Racing ,39566,5958384,39,2012-08-25,E,41146 
7, Super Mario 3D Land , 3DS , Nintendo , Platform ,35696,6412395,43,2012-08-25,E,41146 
8, Bakemonogatari Portable , PSP , Namco Bandai Games , Adventure ,34745,34745,1,2012-08-25,T,41146 
9, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,34094,2677789,10,2012-08-25,E,41146 
10, The Sims 3 , PC , Electronic Arts , Simulation ,29318,5291479,169,2012-08-25,T,41146 
11, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,26844,314221,9,2012-08-25,E,41146 
12, Mario Party 9 , Wii , Nintendo , Misc ,26834,1630143,26,2012-08-25,E,41146 
13, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,26832,11795394,42,2012-08-25,M,41146 
14, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,26110,8339604,92,2012-08-25,E,41146 
15, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,24484,301612,9,2012-08-25,E,41146 
16, Battlefield 3 , PS3 , Electronic Arts , Shooter ,23260,5623280,44,2012-08-25,M,41146 
17, Kingdom Hearts 3D: Dream Drop Distance , 3DS , Square Enix , Role-Playing ,23194,782391,22,2012-08-25,E10+,41146 
18, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,22814,3478721,45,2012-08-25,T,41146 
19, Mario Kart Wii , Wii , Nintendo , Racing ,22669,32156424,229,2012-08-25,E,41146 
20, Dragon Quest X , Wii , Square Enix , Role-Playing ,21826,525165,4,2012-08-25,E10+,41146 
21, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,21333,2980519,41,2012-08-25,E,41146 
22, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20679,16471492,95,2012-08-25,E,41146 
23, Transformers: Fall of Cybertron , X360 , Activision , Action ,20476,20476,1,2012-08-25,T,41146 
24, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,20393,13312286,42,2012-08-25,M,41146 
25, Wii Sports , Wii , Nintendo , Sports ,20235,79093782,301,2012-08-25,E,41146 
26, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,19544,25427502,145,2012-08-25,E,41146 
27, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,19277,3055426,45,2012-08-25,T,41146 
28, The Last Story , Wii , Xseed Games , Role-Playing ,19037,369473,83,2012-08-25,T,41146 
29, Diablo III , PC , Activision , Role-Playing ,18939,2574057,15,2012-08-25,M,41146 
30, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,18772,498082,10,2012-08-25,E10+,41146 
1, Guild Wars 2 , PC , NCSoft , Role-Playing ,849156,849156,1,2012-09-01,T,41153 
2, Madden NFL 13 , X360 , Electronic Arts , Sports ,701459,701459,1,2012-09-01,E,41153 
