Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB
8, Yu-Gi-Oh! 5D's Tag Force 6 , PSP , Konami Digital Entertainment , Strategy ,63328,63328,1,2011-09-30,E
9, Mario Kart Wii , Wii , Nintendo , Racing ,59710,28325868,181,2011-09-30,E
10, Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III , Wii , Square Enix , Role-Playing ,55550,321064,2,2011-09-30,E10+
11, Wii Sports Resort , Wii , Nintendo , Sports ,55385,27401334,118,2011-09-30,E
12, Madden NFL 12 , X360 , Electronic Arts , Sports ,54652,973303,4,2011-09-30,E
13, Resistance 3 , PS3 , Sony Computer Entertainment , Shooter ,52152,428162,3,2011-09-30,M
14, Senran Kagura: Shoujotachi no Shinei , 3DS , Marvelous Interactive , Action ,50925,50925,1,2011-09-30,M
15, Madden NFL 12 , PS3 , Electronic Arts , Sports ,50071,827706,4,2011-09-30,E
16, Zumba Fitness , Wii , Majesco Entertainment , Sports ,49171,2812986,45,2011-09-30,E
17, Harvest Moon: The Tale of Two Towns , DS , Natsume , Simulation ,47509,270052,64,2011-09-30,E
18, Deus Ex: Human Revolution , X360 , Square Enix , Shooter ,39892,625292,5,2011-09-30,M
19, NHL 12 , X360 , Electronic Arts , Sports ,39609,154967,3,2011-09-30,E10+
20, Kirby: Mass Attack , DS , Nintendo , Platform ,34266,257101,8,2011-09-30,E
21, Shin Megami Tensei: Persona 2: Innocent Sin , PSP , Atlus , Role-Playing ,33857,134184,24,2011-09-30,T
22, Busou Shinki: Battle Masters Mk. 2 , PSP , Konami Digital Entertainment , Action ,33369,33369,1,2011-09-30,K-A
23, Wii Sports , Wii , Nintendo , Sports ,33138,76801510,253,2011-09-30,E
24, NHL 12 , PS3 , Electronic Arts , Sports ,29546,106631,3,2011-09-30,E10+
25, The Legend of Zelda: Ocarina of Time 3D , 3DS , Nintendo , Action ,29490,1213988,15,2011-09-30,E10+
26, Deus Ex: Human Revolution , PS3 , Square Enix , Shooter ,28862,449897,5,2011-09-30,M
27, Just Dance 2 , Wii , Ubisoft , Misc ,28584,8063861,50,2011-09-30,E10+
28, Pokemon Black Version , DS , Nintendo , Role-Playing ,25867,12657020,54,2011-09-30,E
29, Nintendogs + cats , 3DS , Nintendo , Simulation ,24080,890422,31,2011-09-30,E
30, To Heart 2 DX Plus , PS3 , Aquaplus , Adventure ,23664,23664,1,2011-09-30,T
1, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,1823819,1823819,1,2011-10-07,E
2, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,1179250,1179250,1,2011-10-07,E
3, Gears of War 3 , X360 , Microsoft Game Studios , Shooter ,625414,3589049,2,2011-10-07,M
4, Pro Evolution Soccer 2012 , PS3 , Konami Digital Entertainment , Sports ,407710,407710,1,2011-10-07,E
5, The ICO & Shadow of the Colossus Collection , PS3 , Sony Computer Entertainment , Adventure ,157449,246561,2,2011-10-07,T
6, The Legend of Heroes: Ao no Kiseki , PSP , Falcom Corporation , Role-Playing ,132295,132295,1,2011-10-07,T
7, Pro Evolution Soccer 2012 , X360 , Konami Digital Entertainment , Sports ,123477,123477,1,2011-10-07,E
8, F1 2011 , PS3 , Codemasters , Racing ,89385,250079,2,2011-10-07,E
9, Dynasty Warriors 7: Xtreme Legends , PS3 , Tecmo Koei , Action ,82542,82542,1,2011-10-07,T
10, Dead Island , X360 , Deep Silver , Action ,72589,729098,4,2011-10-07,M
11, X-Men: Destiny , X360 , Activision , Action ,67555,67555,1,2011-10-07,E10+
12, F1 2011 , X360 , Codemasters , Racing ,62907,179176,2,2011-10-07,E
13, Mario Kart Wii , Wii , Nintendo , Racing ,57831,28383699,182,2011-10-07,E
14, Dead Island , PS3 , Deep Silver , Action ,54163,542248,4,2011-10-07,M
15, Zumba Fitness , Wii , Majesco Entertainment , Sports ,53044,2866030,46,2011-10-07,E
16, X-Men: Destiny , PS3 , Activision , Action ,52248,52248,1,2011-10-07,E10+
17, Wii Sports Resort , Wii , Nintendo , Sports ,52131,27453465,119,2011-10-07,E
18, Madden NFL 12 , X360 , Electronic Arts , Sports ,42249,1015552,5,2011-10-07,E
19, Dark Souls , PS3 , From Software , Role-Playing ,39179,321536,2,2011-10-07,M
20, FIFA Soccer 12 , Wii , Electronic Arts , Sports ,39072,39072,1,2011-10-07,E
21, Madden NFL 12 , PS3 , Electronic Arts , Sports ,37934,865640,5,2011-10-07,E
22, Resistance 3 , PS3 , Sony Computer Entertainment , Shooter ,36511,464673,4,2011-10-07,M
23, Wii Sports , Wii , Nintendo , Sports ,34074,76835584,254,2011-10-07,E
24, Deus Ex: Human Revolution , X360 , Square Enix , Shooter ,32046,657338,6,2011-10-07,M
25, Just Dance 2 , Wii , Ubisoft , Misc ,29455,8093316,51,2011-10-07,E10+
26, Pokemon Black Version , DS , Nintendo , Role-Playing ,28946,12685966,55,2011-10-07,E
27, Atelier Totori: The Adventurer of Arland , PS3 , Nippon Ichi Software , Role-Playing ,27246,228772,67,2011-10-07,T
28, Deus Ex: Human Revolution , PS3 , Square Enix , Shooter ,26256,476153,6,2011-10-07,M
29, Call of Duty: Black Ops , PS3 , Activision , Shooter ,24347,10695967,47,2011-10-07,M
30, The Legend of Zelda: Ocarina of Time 3D , 3DS , Nintendo , Action ,23756,1237744,16,2011-10-07,E10+
1, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,599827,2423646,2,2011-10-14,E
2, Pro Evolution Soccer 2012 , PS3 , Konami Digital Entertainment , Sports ,421484,829194,2,2011-10-14,E
3, Rage , X360 , Bethesda Softworks , Shooter ,392854,392854,1,2011-10-14,M
4, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,351514,1530764,2,2011-10-14,E
5, NBA 2K12 , X360 , Take-Two Interactive , Sports ,309541,309541,1,2011-10-14,E
6, Dark Souls , PS3 , Namco Bandai Games , Role-Playing ,265072,586608,3,2011-10-14,M
7, NBA 2K12 , PS3 , Take-Two Interactive , Sports ,251573,251573,1,2011-10-14,E
8, Rage , PS3 , Bethesda Softworks , Shooter ,244608,244608,1,2011-10-14,M
9, AKB1/48: Idol to Guam de Koishitara... , PSP , Namco Bandai Games , Misc ,238549,238549,1,2011-10-14,E
10, Gears of War 3 , X360 , Microsoft Game Studios , Shooter ,205555,3794604,3,2011-10-14,M
11, Just Dance 3 , Wii , Ubisoft , Misc ,135079,135079,1,2011-10-14,E
12, Dark Souls , X360 , Namco Bandai Games , Role-Playing ,121457,121457,1,2011-10-14,M
13, F1 2011 , PS3 , Codemasters , Racing ,68146,318225,3,2011-10-14,E
14, Rage , PC , Bethesda Softworks , Shooter ,58440,58440,1,2011-10-14,M
15, The ICO & Shadow of the Colossus Collection , PS3 , Sony Computer Entertainment , Adventure ,56936,303497,3,2011-10-14,T
16, Mario Kart Wii , Wii , Nintendo , Racing ,56726,28440425,183,2011-10-14,E
17, Wii Sports Resort , Wii , Nintendo , Sports ,48533,27501998,120,2011-10-14,E
18, Pro Evolution Soccer 2012 , X360 , Konami Digital Entertainment , Sports ,45585,169062,2,2011-10-14,E
19, Dead Island , X360 , Deep Silver , Action ,44878,773976,5,2011-10-14,M
20, Spider-Man: Edge of Time , X360 , Activision , Action ,44751,44751,1,2011-10-14,T
21, Zumba Fitness , Wii , Majesco Entertainment , Sports ,40777,2906807,47,2011-10-14,E
22, Dead Island , PS3 , Deep Silver , Action ,37976,580224,5,2011-10-14,M
23, Spider-Man: Edge of Time , PS3 , Activision , Action ,36420,36420,1,2011-10-14,T
24, Wii Sports , Wii , Nintendo , Sports ,31936,76867520,255,2011-10-14,E
25, Pokemon Black Version , DS , Nintendo , Role-Playing ,30382,12716348,56,2011-10-14,E
26, F1 2011 , X360 , Codemasters , Racing ,28908,208084,3,2011-10-14,E
27, Resistance 3 , PS3 , Sony Computer Entertainment , Shooter ,28257,492930,5,2011-10-14,M
28, Madden NFL 12 , X360 , Electronic Arts , Sports ,27604,1043156,6,2011-10-14,E
29, Deus Ex: Human Revolution , X360 , Square Enix , Shooter ,26047,683385,7,2011-10-14,M
30, Madden NFL 12 , PS3 , Electronic Arts , Sports ,25743,891383,6,2011-10-14,E
1, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,515859,515859,1,2011-10-21,E
2, Ace Combat: Assault Horizon , PS3 , Namco Bandai Games , Action ,233988,233988,1,2011-10-21,T
3, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,208541,2632187,3,2011-10-21,E
4, Pro Evolution Soccer 2012 , PS3 , Konami Digital Entertainment , Sports ,189817,1019011,3,2011-10-21,E
5, Just Dance 3 , Wii , Ubisoft , Misc ,169476,304555,2,2011-10-21,E
6, Gears of War 3 , X360 , Microsoft Game Studios , Shooter ,153757,3948361,4,2011-10-21,M
7, Rage , X360 , Bethesda Softworks , Shooter ,142932,535786,2,2011-10-21,M
8, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,128642,1659406,3,2011-10-21,E
9, Ace Combat: Assault Horizon , X360 , Namco Bandai Games , Action ,107812,107812,1,2011-10-21,T
10, Rage , PS3 , Bethesda Softworks , Shooter ,102952,347560,2,2011-10-21,M
11, NBA 2K12 , X360 , Take-Two Interactive , Sports ,99389,408930,2,2011-10-21,E
12, Just Dance Wii , Wii , Nintendo , Misc ,91439,91439,1,2011-10-21,E10+
13, Dark Souls , PS3 , Namco Bandai Games , Role-Playing ,84017,670625,4,2011-10-21,M
14, NBA 2K12 , PS3 , Take-Two Interactive , Sports ,81547,333120,2,2011-10-21,E
15, Mario Kart Wii , Wii , Nintendo , Racing ,64360,28504785,184,2011-10-21,E
16, Dead Rising 2: Off the Record , PS3 , Capcom , Action ,56814,56814,1,2011-10-21,M
17, Wii Sports Resort , Wii , Nintendo , Sports ,55374,27557372,121,2011-10-21,E
18, Dead Rising 2: Off the Record , X360 , Capcom , Action ,53631,53631,1,2011-10-21,M
19, Dark Souls , X360 , Namco Bandai Games , Role-Playing ,40496,161953,2,2011-10-21,M
20, Zumba Fitness , Wii , Majesco Entertainment , Sports ,40341,2947148,48,2011-10-21,E
21, Wii Sports , Wii , Nintendo , Sports ,36251,76903771,256,2011-10-21,E
22, AKB1/48: Idol to Guam de Koishitara... , PSP , Namco Bandai Games , Misc ,34847,273396,2,2011-10-21,E
23, F1 2011 , PS3 , Codemasters , Racing ,34128,352353,4,2011-10-21,E
24, Pokemon Black / White , DS , Nintendo , Role-Playing ,33613,12749961,57,2011-10-21,E
25, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,30190,10310653,50,2011-10-21,E
26, Dead Island , PS3 , Deep Silver , Action ,28032,608256,6,2011-10-21,M
27, Pro Evolution Soccer 2012 , X360 , Konami Digital Entertainment , Sports ,27551,196613,3,2011-10-21,E
28, Rune Factory: Tides of Destiny , PS3 , Natsume , Role-Playing ,26503,89752,34,2011-10-21,E10+
29, Dead Island , X360 , Deep Silver , Action ,25299,799275,6,2011-10-21,M
30, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,25010,6779265,47,2011-10-21,E
1, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,932843,932843,1,2011-10-28,T
2, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,863959,863959,1,2011-10-28,T
3, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,237149,753008,2,2011-10-28,E
4, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,211463,2843650,4,2011-10-28,E
5, Football Manager 2012 , PC , Sega , Sports ,208495,208495,1,2011-10-28,E
6, Just Dance 3 , Wii , Ubisoft , Misc ,197215,501770,3,2011-10-28,E
7, The Sims 3 , PC , Electronic Arts , Simulation ,197011,3048340,125,2011-10-28,T
8, Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack , PS3 , Namco Bandai Games , Action ,141949,141949,1,2011-10-28,E10+
9, Pro Evolution Soccer 2012 , PS3 , Konami Digital Entertainment , Sports ,103015,1122026,4,2011-10-28,E
10, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,101043,1760449,4,2011-10-28,E
11, Ratchet & Clank: All 4 One , PS3 , Sony Computer Entertainment , Platform ,98026,98026,1,2011-10-28,T
12, Gears of War 3 , X360 , Microsoft Game Studios , Shooter ,91988,4040349,5,2011-10-28,M
13, Mario Kart Wii , Wii , Nintendo , Racing ,84268,28589053,185,2011-10-28,E
14, Rocksmith , X360 , Ubisoft , Misc ,74729,74729,1,2011-10-28,T
15, Naruto Shippuden: Ultimate Ninja Impact , PSP , Namco Bandai Games , Fighting ,66821,66821,1,2011-10-28,T
16, Wii Sports Resort , Wii , Nintendo , Sports ,66424,27623796,122,2011-10-28,E
17, NBA 2K12 , X360 , Take-Two Interactive , Sports ,65155,474085,3,2011-10-28,E
18, Dead Island , PS3 , Deep Silver , Action ,62822,671078,7,2011-10-28,M
19, Rage , X360 , Bethesda Softworks , Shooter ,60488,596274,3,2011-10-28,M
20, NBA 2K12 , PS3 , Take-Two Interactive , Sports ,59852,392972,3,2011-10-28,E
21, Zumba Fitness , Wii , Majesco Entertainment , Sports ,58082,3005230,49,2011-10-28,E
22, Professor Layton and the Last Specter , DS , Nintendo , Adventure ,57803,733711,1,2011-10-28,E10+
23, Rocksmith , PS3 , Ubisoft , Misc ,54772,54772,1,2011-10-28,T
24, Go Vacation , Wii , Namco Bandai Games , Misc ,53308,58376,2,2011-10-28,E10+
25, Ace Combat: Assault Horizon , PS3 , Namco Bandai Games , Action ,52865,286853,2,2011-10-28,T
26, Just Dance Wii , Wii , Nintendo , Misc ,46122,137561,2,2011-10-28,E10+
27, Rage , PS3 , Bethesda Softworks , Shooter ,42245,389805,3,2011-10-28,M
28, The Sims 3 , X360 , Electronic Arts , Simulation ,41579,756997,52,2011-10-28,T
29, Wii Sports , Wii , Nintendo , Sports ,39894,76943665,257,2011-10-28,E
30, Dark Souls , PS3 , Namco Bandai Games , Role-Playing ,39856,710481,5,2011-10-28,M
1, Battlefield 3 , X360 , Electronic Arts , Shooter ,2297010,2297010,1,2011-11-04,M
2, Battlefield 3 , PS3 , Electronic Arts , Shooter ,1699157,1699157,1,2011-11-04,M
3, Battlefield 3 , PC , Electronic Arts , Shooter ,684563,684563,1,2011-11-04,M
4, Final Fantasy Type-0 , PSP , Square Enix , Role-Playing ,486289,486289,1,2011-11-04,M
5, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,367276,1300119,2,2011-11-04,T
6, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,338554,1202513,2,2011-11-04,T
7, Just Dance 3 , Wii , Ubisoft , Misc ,237656,739426,4,2011-11-04,E
8, Kirby's Return to Dreamland , Wii , Nintendo , Platform ,196914,196914,1,2011-11-04,E10+
9, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,153313,2996963,5,2011-11-04,E
10, The Sims 3 , PC , Electronic Arts , Simulation ,144850,3193190,126,2011-11-04,T
11, Mario Kart Wii , Wii , Nintendo , Racing ,134099,28723152,186,2011-11-04,E
12, Dance Central 2 , X360 , Microsoft Game Studios , Misc ,128077,135586,2,2011-11-04,T
13, Football Manager 2012 , PC , Sega , Sports ,125406,333901,2,2011-11-04,E
14, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,116097,869105,3,2011-11-04,E
15, Kinect Sports: Season Two , X360 , Microsoft Game Studios , Sports ,107758,107758,1,2011-11-04,E
16, Wii Sports Resort , Wii , Nintendo , Sports ,90923,27714719,123,2011-11-04,E
17, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,87859,1848308,5,2011-11-04,E
18, Dragon Ball Z: Ultimate Tenkaichi , X360 , Namco Bandai Games , Fighting ,82407,82407,1,2011-11-04,T
19, Gears of War 3 , X360 , Microsoft Game Studios , Shooter ,77215,4117564,6,2011-11-04,M
20, Dragon Ball Z: Ultimate Tenkaichi , PS3 , Namco Bandai Games , Fighting ,73570,73570,1,2011-11-04,T
21, Pro Evolution Soccer 2012 , PS3 , Konami Digital Entertainment , Sports ,73016,1195042,5,2011-11-04,E
22, Zumba Fitness , Wii , Majesco Entertainment , Sports ,71695,3076925,50,2011-11-04,E
23, None , 3DS , Nintendo , Action ,69320,267751,12,2011-11-04,T
24, The Idolm@ster 2 , PS3 , Namco Bandai Games , Misc ,64188,64188,1,2011-11-04,E
25, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,64019,10410998,52,2011-11-04,E
26, Wii Sports , Wii , Nintendo , Sports ,60632,77004297,258,2011-11-04,E
27, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,50831,22320117,102,2011-11-04,E
28, Pokemon Black / White , DS , Nintendo , Role-Playing ,47924,12835550,59,2011-11-04,E
29, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,47149,6856391,49,2011-11-04,E
30, Rage , PS3 , Bethesda Softworks , Shooter ,44174,433979,4,2011-11-04,M
1, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,1345920,1345920,1,2011-11-11,T
2, Battlefield 3 , X360 , Electronic Arts , Shooter ,859768,3156778,2,2011-11-11,M
3, Battlefield 3 , PS3 , Electronic Arts , Shooter ,801006,2500163,2,2011-11-11,M
4, Super Mario 3D Land , 3DS , Nintendo , Platform ,341904,341904,1,2011-11-11,E
5, Just Dance 3 , Wii , Ubisoft , Misc ,271012,1010438,5,2011-11-11,E
6, Battlefield 3 , PC , Electronic Arts , Shooter ,252747,937310,2,2011-11-11,M
7, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,171982,1472101,3,2011-11-11,T
8, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,154830,1357343,3,2011-11-11,T
9, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,139998,3136961,6,2011-11-11,E
10, Mario Kart Wii , Wii , Nintendo , Racing ,134943,28858095,187,2011-11-11,E
11, Sonic Generations , X360 , Sega , Platform ,123008,123008,1,2011-11-11,E
12, Final Fantasy Type-0 , PSP , Square Enix , Role-Playing ,118288,604577,2,2011-11-11,M
13, The Lord of the Rings: War in the North , X360 , Warner Bros. Interactive Entertainment , Action ,113551,113551,1,2011-11-11,M
14, Wii Sports Resort , Wii , Nintendo , Sports ,107307,27822026,124,2011-11-11,E
15, Sonic Generations , PS3 , Sega , Platform ,104508,104508,1,2011-11-11,E
16, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,101372,10512370,53,2011-11-11,E
17, The Sims 3 , PC , Electronic Arts , Simulation ,98413,3291603,127,2011-11-11,T
18, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,87745,1936053,6,2011-11-11,E
19, Forza Motorsport 4 , X360 , Microsoft Game Studios , Racing ,87028,956133,4,2011-11-11,E
20, Harvest Moon: The Tale of Two Towns , 3DS , Natsume , Simulation ,79828,79828,1,2011-11-11,E
21, Kirby's Return to Dreamland , Wii , Nintendo , Platform ,78969,275883,2,2011-11-11,E10+
22, Gears of War 3 , X360 , Microsoft Game Studios , Shooter ,76180,4193744,7,2011-11-11,M
23, The Lord of the Rings: War in the North , PS3 , Warner Bros. Interactive Entertainment , Action ,74093,74093,1,2011-11-11,M
24, Fate/Extra , PSP , Aksys Games , Role-Playing ,72441,168790,1,2011-11-11,T
25, Kinect Sports: Season Two , X360 , Microsoft Game Studios , Sports ,72185,179943,2,2011-11-11,E
26, Zumba Fitness , Wii , Majesco Entertainment , Sports ,70152,3147077,51,2011-11-11,E
27, Wii Sports , Wii , Nintendo , Sports ,70048,77074345,259,2011-11-11,E
28, Goldeneye 007: Reloaded , X360 , Activision , Shooter ,65213,65213,1,2011-11-11,T
29, Football Manager 2012 , PC , Sega , Sports ,63653,397554,3,2011-11-11,E
30, Pro Evolution Soccer 2012 , PS3 , Konami Digital Entertainment , Sports ,62234,1257276,6,2011-11-11,E
1, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,6667933,6667933,1,2011-11-18,M
2, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,5091237,5091237,1,2011-11-18,M
3, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,1822763,1822763,1,2011-11-18,M
4, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,959545,959545,1,2011-11-18,M
5, The Elder Scrolls V: Skyrim , PC , Bethesda Softworks , Role-Playing ,663292,663292,1,2011-11-18,M
6, Call of Duty: Modern Warfare 3 , PC , Activision , Shooter ,473615,473615,1,2011-11-18,M
7, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,347940,1693860,2,2011-11-18,T
8, Just Dance 3 , Wii , Ubisoft , Misc ,320923,1331361,6,2011-11-18,E
9, Battlefield 3 , PS3 , Electronic Arts , Shooter ,282510,2782673,3,2011-11-18,M
10, Battlefield 3 , X360 , Electronic Arts , Shooter ,265525,3422303,3,2011-11-18,M
11, Hatsune Miku: Project Diva Extend , PSP , Sega , Misc ,185862,185862,1,2011-11-18,T
12, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,155032,10667402,54,2011-11-18,E
13, Mario Kart Wii , Wii , Nintendo , Racing ,148863,29006958,188,2011-11-18,E
14, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,132120,3269081,7,2011-11-18,E
15, Metal Gear Solid HD Collection , PS3 , Konami Digital Entertainment , Simulation ,127457,127457,1,2011-11-18,M
16, Sengoku Basara 3 Utage , PS3 , Capcom , Action ,127329,127329,1,2011-11-18,T
17, Moshi Monsters: Moshling Zoo , DS , Activision , Misc ,121495,121495,1,2011-11-18,E
18, Wii Party , Wii , Nintendo , Misc ,99299,6174865,71,2011-11-18,E
19, Fable III , X360 , Microsoft Game Studios , Role-Playing ,97177,3266404,55,2011-11-18,M
20, Wii Sports Resort , Wii , Nintendo , Sports ,96730,27918756,125,2011-11-18,E
21, Ore no Shikabane o Koete Yuke , PSP , Sony Computer Entertainment , Role-Playing ,93652,93652,1,2011-11-18,T
22, Super Mario 3D Land , 3DS , Nintendo , Platform ,91052,432956,2,2011-11-18,E
23, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,90878,1562979,4,2011-11-18,T
24, Battlefield 3 , PC , Electronic Arts , Shooter ,88049,1025359,3,2011-11-18,M
25, LEGO Harry Potter: Years 5-7 , X360 , Warner Bros. Interactive Entertainment , Action ,87168,87168,1,2011-11-18,E10+
26, The Sims 3 , PC , Electronic Arts , Simulation ,85882,3377485,128,2011-11-18,T
27, LEGO Harry Potter: Years 5-7 , Wii , Warner Bros. Interactive Entertainment , Action ,84576,84576,1,2011-11-18,E10+
28, Metal Gear Solid HD Collection , X360 , Konami Digital Entertainment , Simulation ,82294,82294,1,2011-11-18,M
29, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,80151,22462278,104,2011-11-18,E
30, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,79154,1436497,4,2011-11-18,T
1, Assassin's Creed: Revelations , X360 , Ubisoft , Action ,1152969,1152969,1,2011-11-25,M
2, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,1102383,6193620,2,2011-11-25,M
3, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,1096732,7764665,2,2011-11-25,M
4, Assassin's Creed: Revelations , PS3 , Ubisoft , Action ,958801,958801,1,2011-11-25,M
5, Halo: Combat Evolved Anniversary , X360 , Microsoft Game Studios , Shooter ,732970,732970,1,2011-11-25,M
6, Saints Row: The Third , X360 , THQ , Action ,587831,587831,1,2011-11-25,M
7, Super Mario 3D Land , 3DS , Nintendo , Platform ,587719,1020675,3,2011-11-25,E
8, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,554141,2376904,2,2011-11-25,M
9, Saints Row: The Third , PS3 , THQ , Action ,355237,355237,1,2011-11-25,M
10, Just Dance 3 , Wii , Ubisoft , Misc ,344799,1676160,7,2011-11-25,E
11, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,344643,1304188,2,2011-11-25,M
12, The Legend of Zelda: Skyward Sword , Wii , Nintendo , Action ,280991,280991,1,2011-11-25,E10+
13, Need for Speed: The Run , PS3 , Electronic Arts , Racing ,257926,257926,1,2011-11-25,T
14, The Elder Scrolls V: Skyrim , PC , Bethesda Softworks , Role-Playing ,224023,887315,2,2011-11-25,M
15, Need for Speed: The Run , X360 , Electronic Arts , Racing ,223608,223608,1,2011-11-25,T
16, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,183961,10851363,55,2011-11-25,E
17, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,182490,1876350,3,2011-11-25,T
18, Battlefield 3 , PS3 , Electronic Arts , Shooter ,160343,2943016,4,2011-11-25,M
19, Mario Kart Wii , Wii , Nintendo , Racing ,148633,29155591,189,2011-11-25,E
20, Call of Duty: Modern Warfare 3 , PC , Activision , Shooter ,146919,620534,2,2011-11-25,M
21, Anno 2070 , PC , Ubisoft , Strategy ,143314,143314,1,2011-11-25,T
22, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,131114,3400195,8,2011-11-25,E
23, Battlefield 3 , X360 , Electronic Arts , Shooter ,125394,3547697,4,2011-11-25,M
24, Fable III , X360 , Microsoft Game Studios , Role-Playing ,118072,3384476,56,2011-11-25,M
25, One Piece: Gigant Battle 2 Shin Sekai , DS , Namco Bandai Games , Fighting ,116820,116820,1,2011-11-25,T
26, Mario & Sonic at the London 2012 Olympic Games , Wii , Sega , Sports ,108707,108707,1,2011-11-25,E
27, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,104136,22566414,105,2011-11-25,E
28, Wii Sports Resort , Wii , Nintendo , Sports ,93347,28012103,126,2011-11-25,E
29, The Sims 3 , PC , Electronic Arts , Simulation ,83802,3461287,129,2011-11-25,T
30, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,83095,2091772,8,2011-11-25,E
1, The Legend of Zelda: Skyward Sword , Wii , Nintendo , Action ,1018737,1299728,2,2011-12-02,E10+
2, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,933820,11785183,56,2011-12-02,E
3, Just Dance 3 , Wii , Ubisoft , Misc ,870726,2546886,8,2011-12-02,E
4, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,753477,8518142,3,2011-12-02,M
5, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,750478,6944098,3,2011-12-02,M
6, Super Mario 3D Land , 3DS , Nintendo , Platform ,620085,1640760,4,2011-12-02,E
7, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,401800,2778704,3,2011-12-02,M
8, Assassin's Creed: Revelations , X360 , Ubisoft , Action ,395823,1548792,2,2011-12-02,M
9, Assassin's Creed: Revelations , PS3 , Ubisoft , Action ,366840,1325641,2,2011-12-02,M
10, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,345310,22911724,106,2011-12-02,E
11, WWE '12 , X360 , THQ , Fighting ,322957,322957,1,2011-12-02,T
12, LittleBigPlanet 2 , PS3 , Sony Computer Entertainment , Platform ,296225,2037537,45,2011-12-02,E
13, Ratchet & Clank: All 4 One , PS3 , Sony Computer Entertainment , Platform ,280964,496469,6,2011-12-02,T
14, WWE '12 , PS3 , THQ , Fighting ,272981,272981,1,2011-12-02,T
15, Professor Layton and the Last Specter , DS , Nintendo , Adventure ,261990,1053264,6,2011-12-02,E10+
16, Saints Row: The Third , X360 , THQ , Action ,248881,836712,2,2011-12-02,M
17, Mario Kart Wii , Wii , Nintendo , Racing ,246116,29401707,190,2011-12-02,E
18, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,227651,1531839,3,2011-12-02,M
19, Just Dance 3 , X360 , Ubisoft , Misc ,226537,398451,8,2011-12-02,E
