Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
18, Call of Duty: Ghosts , PS3 , Activision , Shooter ,52758,8236459,17,2014-02-28,M,41698 
19, Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi , 3DS , Square Enix , Role-Playing ,50023,673129,4,2014-02-28,T,41698 
20, Call of Duty: Ghosts , X360 , Activision , Shooter ,42795,8297800,17,2014-02-28,M,41698 
21, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,39857,13520002,24,2014-02-28,M,41698 
22, Battlefield 4 , PS4 , Electronic Arts , Shooter ,39400,1614457,16,2014-02-28,M,41698 
23, The LEGO Movie Videogame , PS3 , Warner Bros. Interactive Entertainment , Action ,38195,161795,4,2014-02-28,E10+,41698 
24, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,37854,5987870,23,2014-02-28,E,41698 
25, Youkai Watch , 3DS , Level 5 , Role-Playing ,36720,500917,34,2014-02-28,M,41698 
26, Call of Duty: Ghosts , PS4 , Activision , Shooter ,36058,1984773,16,2014-02-28,M,41698 
27, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,36033,1698223,16,2014-02-28,E,41698 
28, Tomb Raider: Definitive Edition , PS4 , Square Enix , Action ,31966,359760,5,2014-02-28,M,41698 
29, Castlevania: Lords of Shadow 2 , X360 , Konami Digital Entertainment , Action ,31838,31838,1,2014-02-28,M,41698 
30, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,31521,1553217,16,2014-02-28,M,41698 
1, South Park: The Stick of Truth , X360 , Ubisoft , Role-Playing ,225692,225789,1,2014-03-07,M,41705 
2, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,214109,214202,1,2014-03-07,M,41705 
3, Thief , PS4 , Square Enix , Action ,96646,403232,2,2014-03-07,M,41705 
4, Minecraft , X360 , Microsoft Game Studios , Adventure ,58584,3825347,40,2014-03-07,E10+,41705 
5, Plants vs Zombies: Garden Warfare , X360 , Electronic Arts , Action ,53847,138079,2,2014-03-07,E10+,41705 
6, Donkey Kong Country: Tropical Freeze , WiiU , Nintendo , Platform ,51852,360555,4,2014-03-07,E,41705 
7, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,48276,17576732,25,2014-03-07,M,41705 
8, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,48236,10687399,22,2014-03-07,E,41705 
9, Soul Sacrifice Delta , PSV , Sony Computer Entertainment , Action ,48211,48211,1,2014-03-07,M,41705 
10, Thief , XOne , Square Enix , Action ,47648,216352,2,2014-03-07,M,41705 
11, Call of Duty: Ghosts , PS3 , Activision , Shooter ,46708,8283167,18,2014-03-07,M,41705 
12, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,44833,6032703,24,2014-03-07,E,41705 
13, The LEGO Movie Videogame , X360 , Warner Bros. Interactive Entertainment , Action ,43014,322098,5,2014-03-07,E10+,41705 
14, Plants vs Zombies: Garden Warfare , XOne , Electronic Arts , Action ,41253,129713,2,2014-03-07,E10+,41705 
15, Thief , PS3 , Square Enix , Action ,40999,126269,2,2014-03-07,M,41705 
16, Battlefield 4 , PS3 , Electronic Arts , Shooter ,36911,2710366,19,2014-03-07,M,41705 
17, South Park: The Stick of Truth , PC , Ubisoft , Role-Playing ,34810,34810,1,2014-03-07,M,41705 
18, Youkai Watch , 3DS , Level 5 , Role-Playing ,34640,535557,35,2014-03-07,M,41705 
19, Need for Speed Rivals , PS3 , Electronic Arts , Racing ,34451,855780,16,2014-03-07,E10+,41705 
20, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,33204,1731427,17,2014-03-07,E,41705 
21, Tales of Symphonia Chronicles , PS3 , Namco Bandai Games , Role-Playing ,32405,285256,22,2014-03-07,T,41705 
22, Call of Duty: Ghosts , X360 , Activision , Shooter ,31408,8329208,18,2014-03-07,M,41705 
23, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,30188,13550190,25,2014-03-07,M,41705 
24, Harvest Moon: Linking The New World , 3DS , Marvelous Interactive , Simulation ,30151,156124,2,2014-03-07,E,41705 
25, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,29655,2343298,14,2014-03-07,E,41705 
26, Thief , X360 , Square Enix , Action ,29581,109346,2,2014-03-07,M,41705 
27, Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi , 3DS , Square Enix , Role-Playing ,29501,702630,5,2014-03-07,T,41705 
28, Ar no Surge , PS3 , Gust , Role-Playing ,28336,28336,1,2014-03-07,T,41705 
29, Battlefield 4 , PS4 , Electronic Arts , Shooter ,27902,1642359,17,2014-03-07,M,41705 
30, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,27438,12563789,69,2014-03-07,M,41705 
1, Titanfall , XOne , Electronic Arts , Shooter ,900774,900774,1,2014-03-14,M,41712 
2, Dark Souls II , PS3 , Namco Bandai Games , Action ,588449,588449,1,2014-03-14,M,41712 
3, Dark Souls II , X360 , Namco Bandai Games , Action ,231338,231338,1,2014-03-14,M,41712 
4, Titanfall , PC , Electronic Arts , Shooter ,122569,122569,1,2014-03-14,M,41712 
5, Yoshi's New Island , 3DS , Nintendo , Action ,114818,114818,1,2014-03-14,E,41712 
6, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,74437,288639,2,2014-03-14,M,41712 
7, South Park: The Stick of Truth , X360 , Ubisoft , Role-Playing ,71061,296850,2,2014-03-14,M,41712 
8, Minecraft , X360 , Microsoft Game Studios , Adventure ,54806,3880153,41,2014-03-14,E10+,41712 
9, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,50830,10738229,23,2014-03-14,E,41712 
10, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,48376,17625108,26,2014-03-14,M,41712 
11, Call of Duty: Ghosts , PS3 , Activision , Shooter ,39531,8322698,19,2014-03-14,M,41712 
12, Plants vs Zombies: Garden Warfare , X360 , Electronic Arts , Action ,37007,175086,3,2014-03-14,E10+,41712 
13, Youkai Watch , 3DS , Level 5 , Role-Playing ,35262,570819,36,2014-03-14,M,41712 
14, Donkey Kong Country: Tropical Freeze , WiiU , Nintendo , Platform ,34437,394992,5,2014-03-14,E,41712 
15, Thief , PS4 , Square Enix , Action ,29551,432783,3,2014-03-14,M,41712 
16, Call of Duty: Ghosts , X360 , Activision , Shooter ,29010,8358218,19,2014-03-14,M,41712 
17, Diablo III , PC , Activision , Role-Playing ,28646,3458874,96,2014-03-14,M,41712 
18, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,28236,13578426,26,2014-03-14,M,41712 
19, Battlefield 4 , PS3 , Electronic Arts , Shooter ,28151,2738517,20,2014-03-14,M,41712 
20, The LEGO Movie Videogame , X360 , Warner Bros. Interactive Entertainment , Action ,27618,349716,6,2014-03-14,E10+,41712 
21, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,27115,5476353,123,2014-03-14,M,41712 
22, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,26728,6059431,25,2014-03-14,E,41712 
23, Need for Speed Rivals , PS3 , Electronic Arts , Racing ,25927,881707,17,2014-03-14,E10+,41712 
24, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,25841,1757268,18,2014-03-14,E,41712 
25, Call of Duty: Ghosts , PS4 , Activision , Shooter ,24412,2034079,18,2014-03-14,M,41712 
26, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,24301,12588090,70,2014-03-14,M,41712 
27, Battlefield 4 , PS4 , Electronic Arts , Shooter ,23860,1666219,18,2014-03-14,M,41712 
28, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,23362,2366660,15,2014-03-14,E,41712 
29, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,22524,4636349,40,2014-03-14,M,41712 
30, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,20518,1594011,18,2014-03-14,M,41712 
1, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,800395,800395,1,2014-03-21,T,41719 
2, Metal Gear Solid V: Ground Zeroes , PS4 , Konami Digital Entertainment , Action ,488226,488226,1,2014-03-21,M,41719 
3, Final Fantasy X / X-2 HD Remaster , PS3 , Square Enix , Role-Playing ,359715,647909,13,2014-03-21,T,41719 
4, Metal Gear Solid V: Ground Zeroes , PS3 , Konami Digital Entertainment , Action ,237066,237066,1,2014-03-21,M,41719 
5, Titanfall , XOne , Electronic Arts , Shooter ,208125,1108899,2,2014-03-21,M,41719 
6, Mario Party Island Tour , 3DS , Nintendo , Action ,143979,582695,18,2014-03-21,E,41719 
7, Sengoku Musou 4 , PS3 , Tecmo Koei , Action ,130768,130768,1,2014-03-21,T,41719 
8, J-Stars Victory Vs. , PS3 , Namco Bandai Games , Action ,118722,118722,1,2014-03-21,T,41719 
9, Dark Souls II , PS3 , Namco Bandai Games , Action ,116393,704842,2,2014-03-21,M,41719 
10, Final Fantasy X / X-2 HD Remaster , PSV , Square Enix , Role-Playing ,105642,357678,13,2014-03-21,T,41719 
11, J-Stars Victory Vs. , PSV , Namco Bandai Games , Action ,95591,95591,1,2014-03-21,T,41719 
12, Metal Gear Solid V: Ground Zeroes , XOne , Konami Digital Entertainment , Action ,88778,88778,1,2014-03-21,M,41719 
13, Pro Yakyuu Spirits 2014 , PS3 , Konami Digital Entertainment , Sports ,66299,66299,1,2014-03-21,E,41719 
14, Minecraft , X360 , Microsoft Game Studios , Adventure ,61758,3941911,42,2014-03-21,E10+,41719 
15, Yoshi's New Island , 3DS , Nintendo , Action ,56916,171734,2,2014-03-21,E,41719 
16, Dark Souls II , X360 , Namco Bandai Games , Action ,56542,287880,2,2014-03-21,M,41719 
17, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,50566,10788795,24,2014-03-21,E,41719 
18, Youkai Watch , 3DS , Level 5 , Role-Playing ,46549,617368,37,2014-03-21,M,41719 
19, South Park: The Stick of Truth , X360 , Ubisoft , Role-Playing ,45566,342416,3,2014-03-21,M,41719 
20, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,42351,17667459,27,2014-03-21,M,41719 
21, Sengoku Musou 4 , PSV , Tecmo Koei , Action ,40843,40843,1,2014-03-21,T,41719 
22, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,40399,329038,3,2014-03-21,M,41719 
23, Titanfall , PC , Electronic Arts , Shooter ,40329,162898,2,2014-03-21,M,41719 
24, Metal Gear Solid V: Ground Zeroes , X360 , Konami Digital Entertainment , Action ,37604,37604,1,2014-03-21,M,41719 
25, Call of Duty: Ghosts , PS3 , Activision , Shooter ,36371,8359069,20,2014-03-21,M,41719 
26, Game Center CX: 3-Choume no Arino , 3DS , Namco Bandai Games , Action ,32490,32490,1,2014-03-21,E,41719 
27, Call of Duty: Ghosts , PS4 , Activision , Shooter ,31147,2065226,19,2014-03-21,M,41719 
28, Diablo III , PC , Activision , Role-Playing ,31040,3489914,97,2014-03-21,M,41719 
29, Plants vs Zombies: Garden Warfare , X360 , Electronic Arts , Action ,30865,205951,4,2014-03-21,E10+,41719 
30, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,30675,1787943,19,2014-03-21,E,41719 
1, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,245517,1045912,2,2014-03-28,T,41726 
2, Diablo III , PC , Activision , Role-Playing ,234246,3724160,98,2014-03-28,M,41726 
3, Titanfall , XOne , Electronic Arts , Shooter ,143041,1251940,3,2014-03-28,M,41726 
4, Metal Gear Solid V: Ground Zeroes , PS4 , Konami Digital Entertainment , Action ,118696,606922,2,2014-03-28,M,41726 
5, Final Fantasy X / X-2 HD Remaster , PS3 , Square Enix , Role-Playing ,101314,749223,14,2014-03-28,T,41726 
6, Hatsune Miku: Project Diva F 2nd , PSV , Sega , Misc ,100185,100185,1,2014-03-28,T,41726 
7, Mario Party Island Tour , 3DS , Nintendo , Action ,86909,669604,19,2014-03-28,E,41726 
8, Metal Gear Solid V: Ground Zeroes , PS3 , Konami Digital Entertainment , Action ,77790,314856,2,2014-03-28,M,41726 
9, Minecraft , X360 , Microsoft Game Studios , Adventure ,64314,4006225,43,2014-03-28,E10+,41726 
10, Hatsune Miku: Project Diva F 2nd , PS3 , Sega , Misc ,60832,60832,1,2014-03-28,T,41726 
11, Dark Souls II , PS3 , Namco Bandai Games , Action ,56556,761398,3,2014-03-28,M,41726 
12, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,54367,383405,4,2014-03-28,M,41726 
13, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,52653,10841448,25,2014-03-28,E,41726 
14, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,50376,17717835,28,2014-03-28,M,41726 
15, Youkai Watch , 3DS , Level 5 , Role-Playing ,47425,664793,38,2014-03-28,M,41726 
16, Yoshi's New Island , 3DS , Nintendo , Action ,46088,217822,3,2014-03-28,E,41726 
17, South Park: The Stick of Truth , X360 , Ubisoft , Role-Playing ,45268,387684,4,2014-03-28,M,41726 
18, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,44758,1832701,20,2014-03-28,E,41726 
19, Sengoku Musou 4 , PS3 , Tecmo Koei , Action ,44361,175129,2,2014-03-28,T,41726 
20, Call of Duty: Ghosts , PS3 , Activision , Shooter ,39387,8398456,21,2014-03-28,M,41726 
21, BlazBlue Chrono Phantasma , PS3 , Arc System Works , Fighting ,36275,160122,23,2014-03-28,T,41726 
22, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,33400,6119534,27,2014-03-28,E,41726 
23, New Love Plus , 3DS , Konami Digital Entertainment , Simulation ,31645,168670,110,2014-03-28,E,41726 
24, Professor Layton vs Phoenix Wright Ace Attorney , 3DS , Level 5 , Adventure ,30874,331806,70,2014-03-28,T,41726 
25, Final Fantasy X / X-2 HD Remaster , PSV , Square Enix , Role-Playing ,30451,388129,14,2014-03-28,T,41726 
26, Call of Duty: Ghosts , PS4 , Activision , Shooter ,28853,2094079,20,2014-03-28,M,41726 
27, Battlefield 4 , PS4 , Electronic Arts , Shooter ,28771,1720070,20,2014-03-28,M,41726 
28, Plants vs Zombies: Garden Warfare , X360 , Electronic Arts , Action ,27124,233075,5,2014-03-28,E10+,41726 
29, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,26667,6551416,73,2014-03-28,E,41726 
30, The Witch and the Hundred Knights , PS3 , Nippon Ichi Software , Role-Playing ,26566,122646,36,2014-03-28,T,41726 
1, The Elder Scrolls Online , PC , Bethesda Softworks , Action ,253316,253316,1,2014-04-04,M,41733 
2, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,118675,1164587,3,2014-04-04,T,41733 
3, Titanfall , XOne , Electronic Arts , Shooter ,95747,1347687,4,2014-04-04,M,41733 
4, MLB 14 The Show , PS3 , Sony Computer Entertainment America , Action ,81929,81929,1,2014-04-04,E,41733 
5, Diablo III , PC , Activision , Role-Playing ,70474,3794634,99,2014-04-04,M,41733 
6, Metal Gear Solid V: Ground Zeroes , PS4 , Konami Digital Entertainment , Action ,65830,672752,3,2014-04-04,M,41733 
7, Minecraft , X360 , Microsoft Game Studios , Adventure ,59767,4065992,44,2014-04-04,E10+,41733 
8, Mario Party Island Tour , 3DS , Nintendo , Action ,58616,728220,20,2014-04-04,E,41733 
9, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,49840,10891288,26,2014-04-04,E,41733 
10, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,49120,17766955,29,2014-04-04,M,41733 
11, Metal Gear Solid V: Ground Zeroes , PS3 , Konami Digital Entertainment , Action ,44081,358937,3,2014-04-04,M,41733 
12, Final Fantasy X / X-2 HD Remaster , PS3 , Square Enix , Role-Playing ,43623,792846,15,2014-04-04,T,41733 
13, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,41976,1874677,21,2014-04-04,E,41733 
14, Call of Duty: Ghosts , PS3 , Activision , Shooter ,40521,8438977,22,2014-04-04,M,41733 
15, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,40176,423581,5,2014-04-04,M,41733 
16, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,38723,6158257,28,2014-04-04,E,41733 
17, Yoshi's New Island , 3DS , Nintendo , Action ,35013,252835,4,2014-04-04,E,41733 
18, Dark Souls II , PS3 , Namco Bandai Games , Action ,33891,795289,4,2014-04-04,M,41733 
19, Call of Duty: Ghosts , PS4 , Activision , Shooter ,33144,2127223,21,2014-04-04,M,41733 
20, Call of Duty: Ghosts , X360 , Activision , Shooter ,32682,8439863,22,2014-04-04,M,41733 
21, South Park: The Stick of Truth , X360 , Ubisoft , Role-Playing ,29591,417275,5,2014-04-04,M,41733 
22, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,29508,13655179,29,2014-04-04,M,41733 
23, Battlefield 4 , PS4 , Electronic Arts , Shooter ,27642,1747712,21,2014-04-04,M,41733 
24, Plants vs Zombies: Garden Warfare , X360 , Electronic Arts , Action ,27202,260277,6,2014-04-04,E10+,41733 
25, Battlefield 4 , PS3 , Electronic Arts , Shooter ,26385,2810656,23,2014-04-04,M,41733 
26, MLB 14 The Show , PSV , Sony Computer Entertainment America , Action ,24860,24860,1,2014-04-04,E,41733 
27, Youkai Watch , 3DS , Level 5 , Role-Playing ,24825,689618,39,2014-04-04,M,41733 
28, Sengoku Musou 4 , PS3 , Tecmo Koei , Action ,23594,198723,3,2014-04-04,T,41733 
29, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,22618,6574034,74,2014-04-04,E,41733 
30, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,21302,1576633,21,2014-04-04,M,41733 
1, Titanfall , X360 , Electronic Arts , Shooter ,398404,398404,1,2014-04-11,M,41740 
2, 3rd Super Robot Wars Z Jigoku Hen , PS3 , Namco Bandai Games , Role-Playing ,148008,148008,1,2014-04-11,E10+,41740 
3, 3rd Super Robot Wars Z Jigoku Hen , PSV , Namco Bandai Games , Role-Playing ,126941,126941,1,2014-04-11,E10+,41740 
4, Titanfall , XOne , Electronic Arts , Shooter ,119997,1467684,5,2014-04-11,M,41740 
5, Kinect Sports Rivals , XOne , Microsoft Game Studios , Sports ,90829,90829,1,2014-04-11,E10+,41740 
6, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,76184,1240771,4,2014-04-11,T,41740 
7, Minecraft , X360 , Microsoft Game Studios , Adventure ,62920,4128912,45,2014-04-11,E10+,41740 
8, Call of Duty: Ghosts , PS3 , Activision , Shooter ,54572,8493549,23,2014-04-11,M,41740 
9, LEGO The Hobbit , PS3 , Warner Bros. Interactive Entertainment , Action ,51808,51808,1,2014-04-11,E10+,41740 
10, The Elder Scrolls Online , PC , Bethesda Softworks , Action ,50824,304140,2,2014-04-11,M,41740 
11, LEGO The Hobbit , X360 , Warner Bros. Interactive Entertainment , Action ,48447,48447,1,2014-04-11,E10+,41740 
12, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,45389,17812344,30,2014-04-11,M,41740 
13, Diablo III , PC , Activision , Role-Playing ,45212,3839846,100,2014-04-11,M,41740 
14, Call of Duty: Ghosts , X360 , Activision , Shooter ,45200,8485063,23,2014-04-11,M,41740 
15, LEGO The Hobbit , PS4 , Warner Bros. Interactive Entertainment , Action ,44388,44388,1,2014-04-11,E10+,41740 
16, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,42405,10933693,27,2014-04-11,E,41740 
17, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,41198,6199455,29,2014-04-11,E,41740 
18, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,40723,464304,6,2014-04-11,M,41740 
19, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,37736,1912413,22,2014-04-11,E,41740 
20, Metal Gear Solid V: Ground Zeroes , PS4 , Konami Digital Entertainment , Action ,36159,708911,4,2014-04-11,M,41740 
21, Mario Party Island Tour , 3DS , Nintendo , Action ,35751,763971,21,2014-04-11,E,41740 
22, Youkai Watch , 3DS , Level 5 , Role-Playing ,32076,721694,40,2014-04-11,M,41740 
23, Call of Duty: Ghosts , PS4 , Activision , Shooter ,31774,2158997,22,2014-04-11,M,41740 
24, MLB 14 The Show , PS3 , Sony Computer Entertainment America , Action ,31554,113483,2,2014-04-11,E,41740 
25, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,31363,13686542,30,2014-04-11,M,41740 
26, Yoshi's New Island , 3DS , Nintendo , Action ,31042,283877,5,2014-04-11,E,41740 
27, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,30382,3141884,24,2014-04-11,M,41740 
28, South Park: The Stick of Truth , X360 , Ubisoft , Role-Playing ,29070,446345,6,2014-04-11,M,41740 
29, Final Fantasy X / X-2 HD Remaster , PS3 , Square Enix , Role-Playing ,27588,820434,16,2014-04-11,T,41740 
30, Battlefield 4 , PS3 , Electronic Arts , Shooter ,25792,2836448,24,2014-04-11,M,41740 
1, Titanfall , X360 , Electronic Arts , Shooter ,156950,555354,2,2014-04-18,M,41747 
2, Final Fantasy XIV: A Realm Reborn , PS4 , Square Enix , Role-Playing ,118245,118245,1,2014-04-18,T,41747 
3, Titanfall , XOne , Electronic Arts , Shooter ,94380,1562064,6,2014-04-18,M,41747 
4, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,77975,77975,1,2014-04-18,E,41747 
5, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,67402,1308173,5,2014-04-18,T,41747 
6, Minecraft , X360 , Microsoft Game Studios , Adventure ,60302,4189214,46,2014-04-18,E10+,41747 
7, 2014 FIFA World Cup Brazil , X360 , Electronic Arts , Sports ,59420,59420,1,2014-04-18,E,41747 
8, Call of Duty: Ghosts , PS3 , Activision , Shooter ,51696,8545245,24,2014-04-18,M,41747 
9, Conception II: Children of the Seven Stars , PSV , Atlus , Role-Playing ,49577,85204,35,2014-04-18,M,41747 
10, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,45774,10979467,28,2014-04-18,E,41747 
11, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,44850,17857194,31,2014-04-18,M,41747 
12, Call of Duty: Ghosts , X360 , Activision , Shooter ,44191,8529254,24,2014-04-18,M,41747 
13, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,40429,1952842,23,2014-04-18,E,41747 
14, Trials Fusion , PS4 , Ubisoft , Racing ,39341,39341,1,2014-04-18,E10+,41747 
15, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,37788,6237243,30,2014-04-18,E,41747 
16, Diablo III , PC , Activision , Role-Playing ,35498,3875344,101,2014-04-18,M,41747 
17, Youkai Watch , 3DS , Level 5 , Role-Playing ,34854,756548,41,2014-04-18,M,41747 
18, 3rd Super Robot Wars Z Jigoku Hen , PS3 , Namco Bandai Games , Role-Playing ,31685,179693,2,2014-04-18,E10+,41747 
19, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,30304,13716846,31,2014-04-18,M,41747 
20, Yoshi's New Island , 3DS , Nintendo , Action ,30283,314160,6,2014-04-18,E,41747 
21, LEGO The Hobbit , PS3 , Warner Bros. Interactive Entertainment , Action ,29747,81555,2,2014-04-18,E10+,41747 
22, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,29115,493419,7,2014-04-18,M,41747 
23, Call of Duty: Ghosts , PS4 , Activision , Shooter ,28217,2187214,23,2014-04-18,M,41747 
24, Conception II: Children of the Seven Stars , 3DS , Atlus , Role-Playing ,28036,51234,35,2014-04-18,M,41747 
25, The Elder Scrolls Online , PC , Bethesda Softworks , Action ,27667,331807,3,2014-04-18,M,41747 
26, Mario Party Island Tour , 3DS , Nintendo , Action ,27568,791539,22,2014-04-18,E,41747 
27, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,26902,3168786,25,2014-04-18,M,41747 
28, Phoenix Wright: Ace Attorney 1-2-3: Naruhodo Selection , 3DS , Capcom , Adventure ,26901,26901,1,2014-04-18,T,41747 
29, LEGO The Hobbit , X360 , Warner Bros. Interactive Entertainment , Action ,25776,74223,2,2014-04-18,E10+,41747 
30, MLB 14 The Show , PS3 , Sony Computer Entertainment America , Action ,25368,138851,3,2014-04-18,E,41747 
1, Sword Art Online: Hollow Fragment , PSV , Namco Bandai Games , Role-Playing ,143236,143236,1,2014-04-25,T,41754 
2, Theatrhythm Final Fantasy: Curtain Call , 3DS , Square Enix , Misc ,78809,78809,1,2014-04-25,T,41754 
3, Titanfall , X360 , Electronic Arts , Shooter ,74972,630326,3,2014-04-25,M,41754 
4, Titanfall , XOne , Electronic Arts , Shooter ,70276,1632340,7,2014-04-25,M,41754 
5, Minecraft , X360 , Microsoft Game Studios , Adventure ,58419,4247633,47,2014-04-25,E10+,41754 
6, Youkai Watch , 3DS , Level 5 , Role-Playing ,49613,806161,42,2014-04-25,M,41754 
7, 2014 FIFA World Cup Brazil , PS3 , Electronic Arts , Sports ,49077,127052,2,2014-04-25,E,41754 
8, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,46442,11025909,29,2014-04-25,E,41754 
9, inFAMOUS: Second Son , PS4 , Sony Computer Entertainment , Action ,45221,1353394,6,2014-04-25,T,41754 
10, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,40891,17898085,32,2014-04-25,M,41754 
11, Call of Duty: Ghosts , PS3 , Activision , Shooter ,35175,8580420,25,2014-04-25,M,41754 
12, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,32839,1985681,24,2014-04-25,E,41754 
13, Call of Duty: Ghosts , X360 , Activision , Shooter ,31712,8560966,25,2014-04-25,M,41754 
14, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,27269,6264512,31,2014-04-25,E,41754 
15, 2014 FIFA World Cup Brazil , X360 , Electronic Arts , Sports ,26865,86285,2,2014-04-25,E,41754 
16, Final Fantasy XIV: A Realm Reborn , PS4 , Square Enix , Role-Playing ,26626,144871,2,2014-04-25,T,41754 
17, Diablo III , PC , Activision , Role-Playing ,26535,3901879,102,2014-04-25,M,41754 
18, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,26446,13743292,32,2014-04-25,M,41754 
19, Yoshi's New Island , 3DS , Nintendo , Action ,25517,339677,7,2014-04-25,E,41754 
20, Mario Party Island Tour , 3DS , Nintendo , Action ,24080,815619,23,2014-04-25,E,41754 
21, Trials Fusion , PS4 , Ubisoft , Racing ,23923,63264,2,2014-04-25,E10+,41754 
22, Call of Duty: Ghosts , PS4 , Activision , Shooter ,23369,2210583,24,2014-04-25,M,41754 
23, Dark Souls II , PC , Namco Bandai Games , Action ,23153,23153,1,2014-04-25,M,41754 
24, Battlefield 4 , PS4 , Electronic Arts , Shooter ,20673,1816576,24,2014-04-25,M,41754 
25, South Park: The Stick of Truth , PS3 , Ubisoft , Role-Playing ,20447,513866,8,2014-04-25,M,41754 
26, New Super Mario Bros. U , WiiU , Nintendo , Action ,19477,3895930,75,2014-04-25,E,41754 
27, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,19274,2495064,21,2014-04-25,E,41754 
28, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,19121,3187907,26,2014-04-25,M,41754 
29, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,18848,6632669,77,2014-04-25,E,41754 
30, Demon Gaze , PSV , Nippon Ichi Software , Role-Playing ,18240,92255,66,2014-04-25,M,41754 
1, Mario Golf: World Tour , 3DS , Nintendo , Action ,92141,92141,1,2014-05-02,E,41761 
2, The Amazing Spider-Man 2 (2014) , PS4 , Activision , Action ,75859,75859,1,2014-05-02,T,41761 
3, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,74407,644339,17,2014-05-02,E,41761 
